cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
drunk,drink,0.056,0.065,0.057,4.65,4.95,37,82,16.341471,0.739295
drunk,drive,0.077,0,0.001,4.65,4.35,37,105,17.646955,0.165981
drunk,fool,0.014,0,0,4.65,3.46,37,37,14.811743,0.227019
drunk,fun,0.042,0,0.007,4.65,2.45,37,44,19.191279,0.076938
drunk,liquor,0.028,0.12,0.007,4.65,6.26,37,43,14.215449,0.766358
drunk,rum,0.014,0.028,0.001,4.65,5.96,37,3,18.058691,0.478001
drunk,sick,0.049,0,0,4.65,3.89,37,51,21.167605,0.224617
drunk,stupid,0.021,0,0.002,4.65,3.39,37,24,16.523736,0.278033
drunk,wine,0.014,0.033,0.012,4.65,6.4,37,72,13.96414,0.659918
dry,air,0.016,0,0,3.36,5.67,68,257,0.472674,0.21141
dry,clean,0.076,0,0.001,3.36,3.82,68,70,10.826612,0.240124
dry,clothes,0.027,0,0,3.36,6.63,68,89,12.551934,0.158324
dry,cold,0.016,0,0.074,3.36,4.67,68,171,12.806393,0.277493
dry,desert,0.033,0.133,0,3.36,5.9,68,21,18.141577,0.601675
dry,hair,0.011,0,0.001,3.36,5.7,68,148,14.289797,0.124731
dry,heat,0.016,0,0,3.36,4.84,68,97,11.918241,0.105408
dry,humor,0.011,0,0,3.36,2.31,68,47,15.20034,0.038103
dry,idea,0.011,0,0,3.36,2.87,68,195,13.152703,0.02351
dry,mouth,0.016,0.011,0,3.36,5.47,68,103,13.365946,0.122322
dry,skin,0.027,0.02,0,3.36,6.96,68,47,13.014225,0.148144
dry,thirst,0.011,0.081,0,3.36,4.41,68,4,19.328901,0.18911
dry,towel,0.016,0.284,0,3.36,6.83,68,6,18.174879,0.465547
dry,wall,0.011,0,0,3.36,5.85,68,160,15.425671,0.105925
dry,wet,0.495,0.459,0.008,3.36,4.74,68,53,10.680908,0.745798
dry,wine,0.011,0,0,3.36,6.4,68,72,12.349643,0.068786
dryer,clean,0.013,0,0.02,6.35,3.82,4,70,22.418509,0.228268
dryer,clothes,0.178,0,0.037,6.35,6.63,4,89,5.881938,0.286361
dryer,hair,0.204,0.011,0,6.35,5.7,4,148,16.590351,0.371571
dryer,heat,0.026,0,0.001,6.35,4.84,4,97,16.924769,0.118901
dryer,laundry,0.026,0,0,6.35,6.1,4,5,9.664917,0.290336
dryer,washer,0.428,0.755,0.002,6.35,NULL,4,2,7.791682,0.396548
duck,animal,0.034,0,0.009,5.68,5.65,9,68,5.328389,0.135783
duck,bill,0.014,0,0,5.68,5.36,9,133,16.633123,0.053301
duck,bird,0.101,0,0.016,5.68,5.77,9,31,2.696879,0.425517
duck,chicken,0.02,0,0.011,5.68,5.79,9,37,2.739966,0.319879
duck,goose,0.162,0.261,0.001,5.68,6.63,9,4,1.855277,0.440254
duck,hunt,0.02,0.014,0,5.68,4.12,9,10,13.192264,0.200203
duck,pond,0.243,0.122,0,5.68,6.14,9,25,18.533963,0.332745
duck,quack,0.115,0.818,0,5.68,4.55,9,9,17.542013,0.051748
duck,shoot,0.014,0,0.001,5.68,4.35,9,27,12.798853,0.095042
duck,soup,0.074,0,0.002,5.68,6.11,9,16,16.114997,0.195746
duck,swan,0.014,0.145,0,5.68,NULL,9,3,3.806624,0.339476
duck,swim,0.014,0,0.009,5.68,4.85,9,15,13.770501,0.202211
duck,water,0.02,0,0.049,5.68,6.27,9,442,15.258323,0.125606
due,assignment,0.02,0.014,0,NULL,NULL,142,62,8.611855,0.176097
due,bill,0.033,0,0.012,NULL,5.36,142,133,19.090527,0.114824
due,book,0.06,0,0.016,NULL,6.09,142,193,18.112333,0.048413
due,date,0.073,0,0,NULL,5.38,142,103,20.062998,0.299411
due,fee,0.02,0.013,0.002,NULL,NULL,142,16,3.762355,0.295692
due,final,0.013,0,0,NULL,3.68,142,156,20.178784,0.223202
due,homework,0.013,0,0.008,NULL,NULL,142,0,20.991645,0.037892
due,hue,0.013,0,0,NULL,3.61,142,1,24.760443,0.071544
due,library,0.013,0,0,NULL,5.3,142,62,21.022978,0.044832
due,money,0.093,0,0.086,NULL,5.77,142,265,10.090716,0.150932
due,now,0.047,0,0.001,NULL,3.02,142,1314,18.01315,0.194226
due,paper,0.047,0,0.003,NULL,5.96,142,157,17.80817,0.080235
due,past,0.013,0,0,NULL,2.86,142,281,18.023214,0.132566
due,payment,0.073,0.048,0.005,NULL,4.58,142,53,5.078256,0.486856
due,rent,0.02,0.047,0,NULL,4.29,142,21,9.515744,0.26617
due,time,0.02,0,0.012,NULL,3.79,142,1599,11.428049,0.302707
due,today,0.013,0,0.004,NULL,NULL,142,284,19.447308,0.122573
due,turn,0.013,0,0,NULL,3.4,142,233,17.569135,0.142342
dull,blunt,0.028,0.088,0.003,3.08,NULL,27,9,0,0.224853
dull,knife,0.042,0,0.021,3.08,6.08,27,76,14.157889,0.259996
dull,pencil,0.021,0,0.002,3.08,7,27,34,20.743445,0.241926
dull,plain,0.014,0.069,0,3.08,5.28,27,48,17.931109,0.171987
dull,shine,0.035,0.079,0.001,3.08,4.07,27,5,13.804528,0.295798
dump,dirty,0.033,0,0.01,3.36,4.08,4,36,17.837394,0.620628
dump,drop,0.02,0,0,3.36,3.16,4,59,2.25026,0.132562
dump,garbage,0.326,0,0.121,3.36,5.68,4,7,22.62597,0.806658
dump,load,0.02,0.02,0.001,3.36,4.35,4,45,14.668349,0.07043
dump,throw,0.04,0,0.002,3.36,4.05,4,42,12.954207,0.402867
dump,trash,0.218,0.013,0.15,3.36,5.76,4,2,5.681431,0.742934
dump,truck,0.067,0.02,0.019,3.36,7,4,57,15.973675,0.160512
dump,waste,0.027,0.017,0.006,3.36,3.76,4,35,5.144033,0.60247
dune,beach,0.02,0,0.407,5.52,6.08,1,61,11.282479,0.465286
dune,buggy,0.135,0.054,0,5.52,5.58,1,6,22.750023,0.276327
dune,desert,0.02,0,0,5.52,5.9,1,21,22.435106,0.29211
dune,hill,0.061,0,0,5.52,6.02,1,72,8.700873,0.371548
dune,movie,0.041,0,0,5.52,5.85,1,29,21.042,0.012023
dune,sand,0.568,0.016,0.011,5.52,6.25,1,28,21.253082,0.712554
dungeon,basement,0.016,0,0.011,5.58,6.83,2,31,11.469863,0.166452
dungeon,castle,0.087,0,0.002,5.58,6.5,2,7,5.178852,0.523482
dungeon,cave,0.016,0,0,5.58,5.79,2,9,19.15562,0.194265
dungeon,cell,0.048,0,0.026,5.58,6.63,2,65,5.197586,0.005516
dungeon,cellar,0.04,0.027,0.001,5.58,6.83,2,26,11.469863,0.199627
dungeon,dark,0.087,0,0.008,5.58,4.68,2,185,16.59999,0.223831
dungeon,deep,0.016,0,0.001,5.58,3.96,2,109,16.189089,0.115904
dungeon,dragon,0.167,0.092,0,5.58,5.49,2,1,19.736323,0.198915
dungeon,evil,0.016,0,0,5.58,2.28,2,72,18.002448,0.184109
dungeon,hole,0.016,0,0.009,5.58,4.81,2,58,12.538399,0.072105
dungeon,jail,0.095,0,0.093,5.58,5.84,2,21,12.033984,0.007307
dungeon,pit,0.024,0,0,5.58,5.33,2,14,13.388673,0.191131
dungeon,prison,0.19,0,0.028,5.58,6.62,2,42,9.465395,0.193875
dungeon,punishment,0.016,0,0,5.58,3.53,2,21,17.387373,0.04376
dungeon,torture,0.024,0.014,0,5.58,NULL,2,3,20.228174,0.171759
dunk,ball,0.048,0,0.009,NULL,6.08,1,110,16.637828,
dunk,basketball,0.218,0,0.001,NULL,5.88,1,9,19.561433,
dunk,booth,0.027,0,0,NULL,5.64,1,7,23.274759,
dunk,cookie,0.014,0,0,NULL,6.3,1,1,25.194629,
dunk,dip,0.041,0.065,0,NULL,NULL,1,6,0,
dunk,doughnut,0.095,0,0,NULL,5.93,1,0,24.454063,
dunk,drown,0.027,0,0.001,NULL,NULL,1,3,21.482739,
dunk,pool,0.02,0,0.004,NULL,6.29,1,111,17.035775,
dunk,sink,0.02,0,0.002,NULL,5.8,1,23,17.500263,
dunk,soak,0.02,0,0.001,NULL,4.03,1,18,2.317277,
dunk,tank,0.034,0,0,NULL,5.71,1,12,21.731099,
dunk,water,0.068,0,0.023,NULL,6.27,1,442,18.619547,
dunk,wet,0.027,0,0.013,NULL,4.74,1,53,18.209629,
duplicate,copy,0.647,0.068,0,NULL,NULL,6,38,1.165648,0.481604
duplicate,double,0.08,0,0.003,NULL,3.96,6,1,0,0.172327
duplicate,repeat,0.033,0,0,NULL,NULL,6,26,0,0.112504
duplicate,twin,0.027,0,0.006,NULL,5.58,6,7,0,0.146126
duplicate,two,0.02,0,0.019,NULL,3.79,6,1412,16.617645,0.145502
dusk,dark,0.079,0,0.036,4.97,4.68,9,185,4.279228,0.548711
dusk,dawn,0.609,0.454,0.002,4.97,4.98,9,28,2.461399,0.548117
dusk,end,0.012,0,0,4.97,3.16,9,410,8.318775,0.171903
dusk,evening,0.042,0.071,0.001,4.97,3.93,9,133,17.751584,0.476266
dusk,night,0.121,0,0.044,4.97,4.83,9,411,0.289146,0.453538
dusk,sun,0.012,0,0.055,4.97,6.23,9,112,17.335229,0.232112
dusk,sunset,0.048,0,0.019,4.97,6.07,9,14,5.016932,0.478599
dusk,twilight,0.018,0.133,0,4.97,5.77,9,4,0,0.560785
dust,allergy,0.034,0.014,0.002,6.67,4.7,70,1,23.268801,0.278819
dust,ash,0.027,0.059,0,6.67,5.33,70,11,11.105065,0.373736
dust,clean,0.122,0,0.023,6.67,3.82,70,70,1.996634,0.3155
dust,cloud,0.014,0,0,6.67,5.42,70,28,14.450241,0.535528
dust,dirt,0.284,0,0.003,6.67,5.51,70,43,1.826965,0.524876
dust,furniture,0.034,0,0,6.67,6.83,70,39,15.25553,0.064626
dust,old,0.034,0,0.001,6.67,3.41,70,660,18.11627,0.149157
dust,pan,0.054,0,0,6.67,5.74,70,16,19.691241,0.102135
dust,rag,0.041,0.02,0,6.67,5.69,70,10,16.05291,0.189573
dust,room,0.014,0,0.006,6.67,5.37,70,383,13.678581,0.117108
dust,sand,0.014,0,0.05,6.67,6.25,70,28,4.747549,0.285583
dust,sneeze,0.054,0,0.014,6.67,5.51,70,3,22.445681,0.304223
dust,vacuum,0.02,0.042,0,6.67,3.87,70,20,4.916203,0.12872
dust,wind,0.02,0.014,0,6.67,5.4,70,63,13.998936,0.305584
dustpan,broom,0.473,0.024,0.047,NULL,6.09,0,2,21.491049,0.141843
dustpan,clean,0.142,0,0.058,NULL,3.82,0,70,25.676578,0.0304
dustpan,dirt,0.101,0,0.02,NULL,5.51,0,43,21.941854,0.08349
dustpan,dust,0.047,0,0.003,NULL,6.67,0,70,23.768777,0.052868
dustpan,mop,0.047,0,0.045,NULL,6.29,0,3,21.491049,-0.006527
dustpan,sweep,0.095,0,0.241,NULL,4.18,0,15,20.434854,0.035844
duty,army,0.048,0,0.001,2.32,6.53,61,132,15.946674,0.290491
duty,chore,0.014,0.016,0.005,2.32,4.53,61,7,2.102815,0.100772
duty,do,0.014,0,0.001,2.32,2.72,61,1363,14.012078,0.260065
duty,free,0.034,0,0,2.32,3.24,61,260,15.734651,0.204816
duty,honor,0.054,0.02,0,2.32,1.75,61,66,12.27295,0.290792
duty,job,0.32,0,0.025,2.32,4.11,61,238,1.517423,0.156209
duty,obligation,0.041,0.137,0,2.32,NULL,61,16,0,0.358992
duty,officer,0.041,0,0.001,2.32,6.32,61,101,13.403209,0.507545
duty,police,0.02,0,0.019,2.32,6.69,61,155,15.122645,0.341303
duty,responsibility,0.054,0.05,0.005,2.32,NULL,61,118,0,0.325243
duty,service,0.014,0.014,0.001,2.32,2.85,61,315,5.279441,0.294805
duty,task,0.027,0.055,0.008,2.32,2.58,61,60,2.102815,0.216388
duty,work,0.082,0,0.197,2.32,3.88,61,760,1.620664,0.23888
dwarf,elf,0.04,0.092,0,NULL,NULL,3,0,3.078628,0.111616
dwarf,little,0.013,0,0.019,NULL,3.48,3,831,20.961285,0.286648
dwarf,midget,0.207,0.072,0.001,NULL,NULL,3,0,0,0.07752
dwarf,seven,0.06,0,0,NULL,NULL,3,113,21.622089,0.100996
dwarf,short,0.18,0,0.091,NULL,4.57,3,212,19.268565,0.119541
dwarf,small,0.233,0,0.087,NULL,3.98,3,542,19.780828,0.186397
dynamite,bang,0.033,0,0.026,5.86,4.2,5,7,17.65412,0.067883
dynamite,blast,0.099,0.06,0.005,5.86,NULL,5,15,21.410984,0.317793
dynamite,bomb,0.013,0,0.096,5.86,5.91,5,36,21.65721,0.111936
dynamite,boom,0.086,0,0.036,5.86,NULL,5,8,16.435474,0.088631
dynamite,danger,0.033,0,0.005,5.86,3.68,5,70,20.312405,0.10847
dynamite,explode,0.066,0.049,0.008,5.86,4.92,5,6,1.871804,0.29946
dynamite,explosion,0.205,0.078,0.017,5.86,NULL,5,15,23.155652,0.274516
dynamite,noise,0.013,0,0.013,5.86,5.29,5,37,20.576132,0.056054
dynamite,stick,0.046,0,0,5.86,6,5,39,12.148011,0.052777
dynasty,china,0.086,0,0.008,4.02,5.74,5,69,19.118266,0.746209
dynasty,empire,0.125,0.026,0.001,4.02,NULL,5,22,13.332622,0.365745
dynasty,family,0.02,0,0,4.02,5.85,5,331,2.116433,0.076417
dynasty,fate,0.013,0,0,4.02,2.75,5,33,16.133456,0.030406
dynasty,government,0.013,0,0,4.02,4.63,5,417,8.513392,0.123482
dynasty,japan,0.013,0,0.005,4.02,NULL,5,38,19.77066,0.169629
dynasty,king,0.02,0,0.026,4.02,5.54,5,88,16.966982,0.141978
dynasty,kingdom,0.026,0,0.01,4.02,3.88,5,216,13.227163,0.354007
dynasty,large,0.013,0,0,4.02,3.14,5,361,17.600366,0.090021
dynasty,legend,0.013,0,0,4.02,2.65,5,26,19.839695,0.213608
dynasty,money,0.033,0,0.022,4.02,5.77,5,265,17.117426,0.061618
dynasty,power,0.046,0,0.007,4.02,3.32,5,342,10.334102,0.145577
dynasty,royalty,0.02,0,0,4.02,NULL,5,7,5.07048,0.329305
dynasty,show,0.039,0,0.035,4.02,3.93,5,287,15.139587,0.038715
dynasty,soap,0.039,0,0,4.02,5.77,5,22,20.062595,-0.023577
dynasty,television,0.204,0,0.002,4.02,6.4,5,50,18.825301,-0.01073
dynasty,wealth,0.033,0,0.004,4.02,3.28,5,22,17.679714,0.110839
eager,ambition,0.041,0.047,0,2.98,3.21,27,19,20.09404,0.286653
eager,beaver,0.162,0.014,0,2.98,6.5,27,2,23.661919,0.154838
eager,hurry,0.027,0,0.008,2.98,2.77,27,36,20.585874,0.222585
eager,patient,0.014,0,0.003,2.98,5.11,27,86,20.362037,0.080442
eager,positive,0.014,0,0,2.98,2.76,27,74,20.717231,0.048077
eager,ready,0.047,0,0.004,2.98,NULL,27,143,20.165356,0.308838
eager,want,0.034,0,0.002,2.98,2.95,27,329,18.480189,0.212006
eager,willing,0.081,0,0.002,2.98,NULL,27,69,20.349606,0.309487
eager,work,0.014,0,0,2.98,3.88,27,760,15.580207,0.203601
eagle,america,0.041,0,0,5.63,NULL,5,194,17.702562,0.024026
eagle,bald,0.095,0,0,5.63,5.15,5,5,24.697456,0.315247
eagle,beauty,0.014,0,0,5.63,3.31,5,71,16.700625,0.214756
eagle,bird,0.486,0.051,0.019,5.63,5.77,5,31,4.448933,0.761542
eagle,flight,0.014,0,0.012,5.63,4.68,5,46,17.301038,0.281922
eagle,fly,0.068,0,0.134,5.63,5.14,5,33,12.104486,0.47798
eagle,freedom,0.027,0,0.009,5.63,1.98,5,128,19.915955,0.030702
eagle,nest,0.014,0,0.03,5.63,5.46,5,20,20.480472,0.686399
eagle,soar,0.081,0.112,0.002,5.63,3.62,5,0,22.334889,0.396789
eagle,symbol,0.014,0,0,5.63,3.95,5,54,3.574799,0.06937
ear,ache,0.035,0,0.006,6.26,4.33,29,4,16.161616,0.098136
ear,drum,0.014,0,0,6.26,5.81,29,11,19.175455,0.406192
ear,earring,0.099,0.245,0.002,6.26,5.82,29,3,21.554976,0.197139
ear,eye,0.014,0.063,0.005,6.26,6.28,29,122,2.616253,0.206321
ear,head,0.077,0,0.007,6.26,5.98,29,424,5.852128,0.245337
ear,infection,0.028,0.014,0,6.26,5.08,29,8,20.685946,0.116834
ear,lobe,0.07,0.824,0.002,6.26,5.73,29,3,13.462755,0.269693
ear,nose,0.148,0.02,0.001,6.26,6.26,29,60,3.970996,0.331759
ear,phone,0.014,0,0,6.26,6.02,29,54,17.418265,0.166271
ear,sound,0.049,0.031,0.032,6.26,5.28,29,204,7.797393,0.650709
ear,wax,0.042,0.053,0,6.26,5.47,29,14,20.614731,0.153108
earn,gain,0.023,0,0.001,3.45,3.21,16,74,0,0.175344
earn,lose,0.015,0,0.009,3.45,2.95,16,58,14.1623,0.143128
earn,make,0.054,0,0,3.45,2.89,16,794,0,0.284004
earn,receive,0.015,0,0,3.45,2.98,16,76,3.98373,0.307132
earn,respect,0.015,0.015,0,3.45,2.33,16,125,14.291839,0.181969
earn,spend,0.062,0,0.044,3.45,3.61,16,53,12.567551,0.54207
earn,work,0.2,0.014,0.012,3.45,3.88,16,760,12.228078,0.362402
earnestness,desire,0.01,0,0.001,2.63,2.69,3,79,8.196923,0.253583
earnestness,diligence,0.02,0,0,2.63,3.08,3,3,8.733091,0.246096
earnestness,eager,0.071,0,0,2.63,2.98,3,27,21.186441,0.133522
earnestness,effort,0.015,0,0,2.63,2.22,3,145,15.794046,0.088649
earnestness,goodness,0.025,0,0,2.63,NULL,3,16,11.045574,0.175135
earnestness,honesty,0.178,0,0,2.63,2.69,3,10,14.788305,0.110176
earnestness,honor,0.01,0,0.004,2.63,1.75,3,66,13.423359,0.131061
earnestness,shallow,0.01,0,0,2.63,3.19,3,14,22.374368,0.053372
earnestness,sincerity,0.071,0,0.006,2.63,NULL,3,13,0,0.098782
earring,diamond,0.063,0.011,0.048,5.82,6.21,3,8,6.755114,0.077971
earring,ear,0.245,0.099,0.017,5.82,6.26,3,29,21.554976,0.197139
earring,girl,0.014,0,0.001,5.82,6.83,3,220,18.790988,0.121152
earring,gold,0.091,0,0.104,5.82,5.68,3,52,22.813341,0.263256
earring,hoop,0.028,0.039,0.001,5.82,6.1,3,3,18.02159,0.072285
earring,jewelry,0.245,0.015,0.009,5.82,5.73,3,3,4.918525,0.155082
earring,lobe,0.021,0.026,0.017,5.82,5.73,3,3,21.682567,0.078407
earring,loop,0.021,0,0.002,5.82,4.86,3,21,20.617706,0.047655
earring,necklace,0.112,0.028,0.02,5.82,6.12,3,3,6.039304,0.224244
earring,ring,0.014,0,0.075,5.82,5.88,3,47,6.075851,0.143657
earth,dirt,0.042,0,0.044,5.77,5.51,150,43,0.433755,0.081849
earth,globe,0.012,0.09,0.011,5.77,5.57,150,13,0,0.498184
earth,ground,0.174,0.152,0.002,5.77,5.44,150,186,0,0.213157
earth,moon,0.143,0,0.013,5.77,5.68,150,60,3.850864,0.34053
earth,planet,0.161,0.606,0.001,5.77,5.64,150,21,0.149499,0.4374
earth,round,0.048,0,0.009,5.77,4.34,150,81,10.921681,0.190837
earth,sky,0.055,0,0.015,5.77,5.32,150,58,14.112135,0.279031
earth,soil,0.018,0.04,0.009,5.77,5.7,150,54,0.433755,0.145272
earth,space,0.024,0.01,0.011,5.77,3.59,150,184,10.34522,0.367236
earth,sun,0.055,0,0.045,5.77,6.23,150,112,3.177286,0.417195
earth,wind,0.024,0,0,5.77,5.4,150,63,10.357113,0.114472
earth,world,0.061,0.232,0.008,5.77,5.29,150,787,0,0.181394
earthquake,california,0.083,0.04,0,6.32,NULL,9,65,20.924442,0.315907
earthquake,death,0.028,0,0.004,6.32,3.86,9,277,9.206069,0.057454
earthquake,destruction,0.076,0.023,0.003,6.32,3.61,9,38,18.584597,0.194531
earthquake,disaster,0.055,0.136,0.002,6.32,4.12,9,26,20.502307,0.2381
earthquake,fear,0.014,0,0,6.32,3.22,9,127,19.099643,0.076606
earthquake,ground,0.021,0,0,6.32,5.44,9,186,16.912747,0.149399
earthquake,hurricane,0.028,0,0.014,6.32,6.52,9,8,12.958236,0.237295
earthquake,move,0.021,0,0,6.32,3.81,9,171,15.859674,0.229024
earthquake,movement,0.014,0.014,0,6.32,4.03,9,128,9.575242,0.184257
earthquake,rock,0.014,0,0,6.32,6.03,9,75,19.725811,0.30505
earthquake,shake,0.241,0,0,6.32,5.1,9,17,13.095176,0.146301
earthquake,storm,0.014,0,0.011,6.32,4.92,9,26,10.596026,0.128115
earthquake,tornado,0.028,0,0.006,6.32,6.4,9,1,12.815255,0.069741
earthquake,volcano,0.021,0,0,6.32,6.83,9,2,22.303506,0.32612
ease,ability,0.015,0,0,2.25,2.03,42,74,9.610579,0.323948
ease,comfort,0.046,0.014,0.002,2.25,3.93,42,43,0,0.323909
ease,complex,0.01,0,0.004,2.25,2.53,42,91,16.224285,0.252084
ease,grace,0.015,0,0,2.25,3.1,42,40,11.573538,0.23961
ease,help,0.02,0,0.001,2.25,2.82,42,311,4.078919,0.181774
ease,mind,0.01,0,0.007,2.25,2.6,42,325,15.487068,0.229604
ease,pain,0.026,0,0.001,2.25,4.22,42,88,12.747785,0.251275
ease,quick,0.015,0,0.003,2.25,3.39,42,68,19.284543,0.306156
ease,relax,0.102,0,0.008,2.25,3.71,42,19,14.515684,0.200535
ease,rest,0.01,0,0.006,2.25,3.48,42,163,0,0.192737
ease,simple,0.066,0,0.011,2.25,2.98,42,161,17.416141,0.260673
ease,slide,0.015,0,0,2.25,4.93,42,20,12.74616,0.129252
ease,slow,0.056,0,0.004,2.25,2.89,42,60,16.195906,0.281313
ease,smooth,0.02,0,0.001,2.25,3.91,42,42,9.182062,0.179828
ease,soothe,0.02,0.04,0.002,2.25,NULL,42,2,0.831891,0.030392
ease,tense,0.026,0,0.013,2.25,3.61,42,15,13.06882,0.052436
east,coast,0.027,0.03,0,3.59,5.51,183,61,16.931647,0.461262
east,south,0.016,0,0,3.59,3.39,183,240,2.443351,0.417082
east,west,0.886,0.78,0.002,3.59,4.03,183,235,3.113907,0.814779
easter,basket,0.021,0.042,0,4.14,5.93,11,17,19.147918,0.126331
easter,break,0.034,0,0.004,4.14,3.52,11,88,15.415684,0.051621
easter,bunny,0.164,0.095,0.002,4.14,6.23,11,1,26.1561,0.008661
easter,candy,0.014,0,0,4.14,6.56,11,16,21.437606,0.071634
easter,christmas,0.021,0,0.05,4.14,4.53,11,27,4.59314,0.434572
easter,egg,0.226,0,0,4.14,5.79,11,12,21.473974,0.245298
easter,holiday,0.144,0,0.003,4.14,3.6,11,17,2.995734,0.465458
easter,rabbit,0.021,0.011,0.121,4.14,6.04,11,11,23.820867,0.028267
easter,spring,0.014,0,0,4.14,5.12,11,127,13.968626,0.216159
easter,sunday,0.253,0,0,4.14,4.45,11,101,7.19264,0.384276
easter,vacation,0.014,0,0.038,4.14,4.1,11,47,14.212015,0.179653
eat,chew,0.022,0.143,0,4.75,4.32,61,2,17.108347,0.427426
eat,drink,0.153,0.043,0.02,4.75,4.95,61,82,5.015422,0.294309
eat,fat,0.061,0,0.009,4.75,4.8,61,60,13.881755,0.295298
eat,hunger,0.017,0.082,0.016,4.75,4.16,61,17,17.534631,0.451034
eat,mouse,0.022,0,0,4.75,6.12,61,10,17.176818,0.237095
eat,sleep,0.017,0,0,4.75,4.74,61,65,16.302044,0.216397
eat,starve,0.011,0.172,0.001,4.75,3.87,61,1,17.534631,0.400584
eat,stomach,0.011,0.071,0,4.75,6.04,61,37,13.436526,0.147494
eating,disorder,0.125,0.013,0,4.81,NULL,32,7,17.642285,0.079254
eating,fat,0.046,0,0.01,4.81,4.8,32,60,18.860452,0.414488
eating,food,0.342,0,0.021,4.81,5.84,32,147,13.922923,0.575592
eating,lots,0.013,0,0,4.81,NULL,32,42,19.566791,0.161131
eating,out,0.02,0,0,4.81,2.4,32,2096,17.060188,0.219497
eating,pig,0.026,0,0.001,4.81,6.92,32,8,19.891789,0.113387
eating,starving,0.02,0,0,4.81,NULL,32,6,21.695739,0.282364
economy,budget,0.014,0.027,0,NULL,NULL,79,57,17.9035,0.165274
economy,car,0.014,0,0,NULL,6.35,79,274,16.546977,0.025262
economy,good,0.014,0,0,NULL,2.53,79,807,3.474056,0.054046
economy,government,0.041,0,0.002,NULL,4.63,79,417,10.035425,0.325772
economy,market,0.027,0,0,NULL,4.95,79,155,12.799672,0.407063
economy,money,0.412,0,0.02,NULL,5.77,79,265,15.651167,0.20582
economy,people,0.02,0,0.007,NULL,5.51,79,847,7.294957,0.156373
economy,politics,0.014,0,0.005,NULL,2.59,79,69,15.08819,0.138532
economy,society,0.02,0,0,NULL,3.9,79,237,11.105065,0.234751
economy,stable,0.014,0,0,NULL,5.13,79,30,19.669552,0.133488
economy,welfare,0.014,0,0.001,NULL,3.25,79,53,10.286267,0.394055
economy,world,0.014,0,0,NULL,5.29,79,787,10.176046,0.169423
ecstasy,club,0.014,0,0,NULL,4.98,6,145,17.29625,0.131839
ecstasy,delight,0.014,0,0,NULL,1.86,6,29,11.401859,0.391014
ecstasy,drug,0.209,0,0.004,NULL,5.54,6,24,4.000672,0.02668
ecstasy,excitement,0.014,0,0,NULL,NULL,6,32,7.500806,0.359679
ecstasy,fantasy,0.054,0,0,NULL,2.03,6,14,15.46336,0.151513
ecstasy,feeling,0.014,0,0,NULL,2.33,6,172,5.846757,0.187597
ecstasy,fun,0.027,0,0.023,NULL,2.45,6,44,18.678671,0.065159
ecstasy,heaven,0.02,0,0,NULL,2.75,6,43,18.821049,0.228668
ecstasy,joy,0.034,0,0.004,NULL,3.54,6,40,7.216621,0.288545
ecstasy,love,0.027,0,0.019,NULL,3.51,6,232,7.17427,0.201865
ecstasy,peak,0.014,0,0,NULL,4.75,6,16,14.04968,0.049044
ecstasy,pill,0.027,0,0.013,NULL,5.88,6,15,9.110123,0.061482
ecstasy,pleasure,0.054,0.014,0.004,NULL,2.1,6,62,9.501729,0.265985
ecstasy,sex,0.135,0,0.011,NULL,5.33,6,84,10.661663,0.039358
edge,blade,0.014,0,0.016,4.28,5.8,78,13,13.505301,0.549085
edge,cliff,0.182,0.104,0.003,4.28,5.98,78,11,16.240094,0.344334
edge,close,0.014,0,0,4.28,3.24,78,234,10.505305,0.309273
edge,corner,0.074,0.064,0.001,4.28,6.13,78,134,8.2428,0.379008
edge,cut,0.02,0,0.023,4.28,4.15,78,192,10.682848,0.457406
edge,end,0.074,0,0.001,4.28,3.16,78,410,5.468186,0.248271
edge,fall,0.061,0,0.018,4.28,3.86,78,147,8.455802,0.163143
edge,knife,0.054,0,0.022,4.28,6.08,78,76,8.334653,0.474867
edge,ledge,0.014,0.117,0.008,4.28,4.93,78,6,17.541705,0.325866
edge,mountain,0.02,0,0.036,4.28,6.25,78,33,15.81878,0.20054
edge,night,0.014,0,0,4.28,4.83,78,411,14.313728,0.161862
edge,razor,0.027,0.022,0.011,4.28,6.32,78,15,15.331545,0.327633
edge,rim,0.02,0.14,0,4.28,5.07,78,5,1.705411,0.375632
edge,sharp,0.115,0.024,0.02,4.28,4.12,78,72,13.97878,0.50859
edge,shave,0.027,0,0.005,4.28,4.54,78,6,13.128873,0.133171
edge,side,0.034,0,0,4.28,3.85,78,380,2.070616,0.361728
editor,author,0.026,0.021,0.018,NULL,6.04,77,46,10.113985,0.207457
editor,book,0.053,0,0.061,NULL,6.09,77,193,9.099347,0.204257
editor,chief,0.093,0,0,NULL,4.82,77,119,11.64063,0.084116
editor,magazine,0.053,0,0.039,NULL,5.91,77,39,17.520192,0.623076
editor,news,0.046,0,0.035,NULL,5.62,77,102,13.095347,0.665367
editor,newspaper,0.331,0,0.004,NULL,6.56,77,65,15.807528,0.793737
editor,paper,0.086,0,0.021,NULL,5.96,77,157,10.030392,0.291922
editor,publisher,0.04,0.026,0.001,NULL,NULL,77,9,14.544397,0.529839
