"index","TargetWord","Prime","PLength","PSubFreq","PLogSubFreq","PLogHAL","POrthoN","PFreqGreater","PBGSum","PBGMean","PPOS","PELP.LDT.RT","PELP.LDT.Z","PELP.LDT.Acc","Relation1","Relation2","FAS","BAS","CueFanOut","LSA","LDT.200ms.RT","LDT.200ms.Z","LDT.200ms.Acc","LDT.1200ms.RT","LDT.1200ms.Z","LDT.1200ms.Acc","LDT.200ms.RT.Priming","LDT.200ms.Z.Priming","LDT.200ms.Acc.Priming","LDT.1200ms.RT.Priming","LDT.1200ms.Z.Priming","LDT.1200ms.Acc.Priming","TLength","TSubFreq","TLogSubFreq","TLogHAL","TOrthoN","TFreqGreater","TBGSum","TBGMean","TPOS","TELP_LDT_RT","TELP_LDT_Z","TELP_LDT_Acc","TargetFanIn","first","second","root","raw","affix","old","jcn.x","lsa.x","fsg.x","bsg.x","word_1","word_2","distance","CUE","TARGET","FSG","BSG","MSG","OSG","QSS","QFR","QCON","QPS","TSS","TFR","TCON","TPS","cue","target","fsg.y","bsg.y","msg","qcon","tcon","qfr","tfr","jcn.y","lsa.y"
"teller.bank","bank","teller",6,2.57,2.12,7.15,4,2,17324,3464.8,"NN",617.79,-0.63,0.97,"bpa","",0.814,0.028,4,0.8,601.451612903226,-0.133971124563977,0.935483870967742,591.09375,-0.523691001855836,1,46.7046370967742,0.197186823535362,-0.0332661290322581,83.5836693548387,0.643068091826212,0.032258064516129,4,84.98,3.64,10.58,16,2,4546,1515.33,"NN|VB",561.25,-0.85,0.97,37,"bank","teller",0.212948173122108,0.189208558585495,0,"NULL","17.773354","0.765132","0.028","0.814","bank","teller",0.649969,"teller","bank",0.814,"2.8000000000000001E-2","1.9E-3","5.5100000000000003E-2",4,4,"5.55","N","6","83","5.69","N","teller","bank",0.814,0.028,0.0019,"5.55","5.69",4,83,17.773354,0.765132
"temper.tantrum","tantrum","temper",6,11.41,2.77,7.48,1,0,14109,2821.8,"NN|VB",628.89,-0.54,0.97,"fpa","",0.229,0.209,18,0.25,858.625,0.931553784723362,0.875,832.029411764706,0.797459233223628,0.911764705882353,6.375,0.226310605439549,0.0625,-37.1584440227704,0.331678102056421,0.137571157495256,7,0.88,1.66,6.46,0,NA,11360,1893.33,"NN",722.59,-0.13,0.84,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,"tantrum","temper",0.575645,"temper","tantrum",0.229,"0.20899999999999999","5.0000000000000001E-4","1.4E-2",18,12,"2.7","V","13","2","NULL","N","temper","tantrum",0.229,0.209,0.0005,"2.7","NULL",12,2,3.483823,0.197054
"temple.church","church","temple",6,17.55,2.95,9.5,0,NA,10477,2095.4,"NN",651.26,-0.5,0.97,"category","",0.28,0.031,12,0.2,548.59375,-0.668198411622406,0.96875,740.03125,0.114866558267606,0.96875,84.4375,0.349055761996958,-0.03125,-148.6875,-0.621431949810285,-0.03125,6,69.67,3.55,10.8,0,NA,5110,1022,"NN",612.47,-0.74,0.97,85,"church","temple",0.457572287217387,0.501435104738381,0,"0.425808435","2.578862","0.173059","0.031","0.28","church","temple",0.73449,"temple","church",0.28,"3.1E-2","3.1699999999999999E-2","2.58E-2",12,38,"6.69","N","15","348","5.82","N","temple","church",0.28,0.031,0.0317,"6.69","5.82",38,348,2.578862,0.173059
"ten.eleven","eleven","ten",3,145,3.87,10.57,16,1,8211,4105.5,"minor|NN",576.38,-0.78,1,"category","",0.18,NA,20,0.69,763.5625,0.0558200669012516,0.96875,615.375,-0.177881507610421,0.96875,-61.6915322580645,-0.0118451241898645,-0.03125,12.59375,0.180076912954682,-0.03125,6,12.98,2.82,8.05,0,NA,11347,2269.4,"minor|NN",625.33,-0.63,0.97,4,NA,NA,0,0,0,NA,NA,NA,NA,NA,"eleven","ten",0.344192,"ten","eleven",0.18,"NULL","NULL","NULL",20,165,"4.92","N","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tendency.habit","habit","tendency",8,2.71,2.14,8.69,0,NA,17964,2566.29,"NN",689.71,-0.39,1,"synonym","",0.199,0,19,0.23,661.875,-0.280045150165351,0.9375,650.90625,-0.123020503615195,0.96875,-8.22983870967744,0.133650414713965,0.00201612903225812,-15,0.0876098627711733,0,5,14.47,2.87,8.78,0,NA,4944,1236,"NN",636.56,-0.57,0.94,11,NA,NA,0,0,0,NA,NA,NA,NA,NA,"habit","tendency",0.737063,"tendency","habit",0.199,"0","0","5.9999999999999995E-4",19,49,"1.78","N","17","23","3.45","N","tendency","habit",0.199,0,0,"1.78","3.45",49,23,11.132634,0.208373
"tension.stress","stress","tension",7,8.55,2.64,8.75,1,0,18879,3146.5,"NN",654.27,-0.51,1,"synonym","",0.48,0.071,10,0.51,604.03125,-0.150520817329337,0.96875,726.0625,0.0595018718455355,0.96875,30.3881048387096,0.0517795327896237,0.001008064516129,-75.84375,-0.165406755033999,0,6,15.61,2.9,9.41,0,NA,15855,3171,"NN|VB",575.54,-0.73,1,36,NA,NA,0,0,0,NA,NA,NA,NA,NA,"stress","tension",0.533386,"tension","stress",0.48,"7.0999999999999994E-2","7.1999999999999998E-3","8.3999999999999995E-3",10,59,"NULL","N","23","107","3.26","N","tension","stress",0.48,0.071,0.0072,"NULL","3.26",59,107,0,0.521655
"tent.camp","camp","tent",4,17.49,2.95,8.07,16,10,11229,3743,"NN",579.18,-0.73,0.97,"script","",0.459,0.126,15,0.63,595.741935483871,-0.215053961881902,0.967741935483871,691.03125,0.104076010489694,0.84375,88.226814516129,0.519758898516027,0.030241935483871,95.53125,0.0271435005892394,-0.125,4,51.22,3.42,9.68,8,1,3626,1208.67,"NN|VB",652.91,-0.54,1,12,"camp","tent",0.0982368690879539,0.0827155792389956,0.142895307990338,"0.072328941","0","0.53571","0.126","0.459","camp","tent",0.521234,"tent","camp",0.459,"0.126","0","8.9999999999999998E-4",15,20,"5.79","N","19","75","5.69","N","tent","camp",0.459,0.126,0,"5.79","5.69",20,75,0,0.53571
"terror.fear","fear","terror",6,9,2.66,9.06,0,NA,16032,3206.4,"NN",571.49,-0.68,1,"synonym","",0.252,0.041,11,0.62,545.96875,-0.545732664706807,1,650.387096774194,-0.0615478810499775,1,104.25,0.376244139762888,0.0625,-12.3225806451612,-0.22259414251562,0,4,69.08,3.55,10.45,12,3,5351,1783.67,"NN|VB",588.47,-0.68,1,57,NA,NA,0,0,0,NA,NA,NA,NA,NA,"fear","terror",0.538713,"terror","fear",0.252,"4.1000000000000002E-2","3.0800000000000001E-2","7.1000000000000004E-3",11,25,"NULL","N","17","127","3.22","N","terror","fear",0.252,0.041,0.0308,"NULL","3.22",25,127,2.184546,0.54931
"thanks.welcome","welcome","thanks",6,623.31,4.5,12.44,1,0,6477,1295.4,"NN|VB",577.06,-0.67,0.97,"category","",0.329,0.013,14,0.43,616.5625,-0.345266437475185,0.96875,718.46875,0.0713275794966024,0.96875,64.6875,0.125662811531607,-0.03125,40.1194852941177,-0.0457491678041777,-0.03125,7,179.22,3.96,10.92,0,NA,7730,1288.33,"JJ|VB|NN",597.41,-0.65,1,7,NA,NA,0,0,0,NA,NA,NA,NA,NA,"welcome","thanks",0.411818,"thanks","welcome",0.329,"1.2999999999999999E-2","0","0",14,37,"2.63","N","21","50","NULL","AJ","thanks","welcome",0.329,0.013,0,"2.63","NULL",37,50,5.432126,0.37358
"there.here","here","there",5,4348.12,5.35,14.09,3,0,13776,3444,"minor|RB",556.39,-0.82,1,"antonym","",0.743,0.632,9,0.66,678.58064516129,-0.0786470292464472,1,586.25,-0.471726271442298,0.96875,71.8881048387096,0.106348826376759,0,131.808823529412,0.452437435181924,-0.00183823529411764,4,4525.25,5.36,13.08,8,1,12453,4151,"RB|NN",596.41,-0.65,0.91,24,"here","there",0.807148250169805,0.814985320300021,0,"0.801641914","8.72966","0.566693","0.632","0.743","there","here",0.252929,"there","here",0.743,"0.63200000000000001","3.8999999999999998E-3","0",9,2724,"2.12","AD","4","750","2.81","AD","there","here",0.743,0.632,0.0039,"2.12","2.81",2724,750,8.72966,0.566693
"thesaurus.words","words","thesaurus",9,0.39,1.32,6.61,0,NA,12251,1531.38,"NN",792.25,0.06,0.94,"functional property","",0.351,0,10,0.56,576.53125,-0.415337270827759,0.90625,691.8125,-0.161898954422733,0.96875,16.4375,0.0733456102328995,-0.09375,-90.9415322580645,-0.0947705545380984,-0.03125,5,122.02,3.79,11.51,8,1,4135,1033.75,"NN",598.45,-0.72,1,50,NA,NA,0,0,0,NA,NA,NA,NA,NA,"words","thesaurus",0.752522,"thesaurus","words",0.351,"0","0.155","2.18E-2",10,1,"NULL","N","19","274","NULL","N","thesaurus","words",0.351,0,0.155,"NULL","NULL",1,274,22.454754,0.490083
"thick.thin","thin","thick",5,13.98,2.85,9.34,3,2,5643,1410.75,"JJ|NN|RB",662.41,-0.63,0.91,"antonym","",0.682,0.084,8,0.7,613.15625,-0.416764849670677,0.9375,616.176470588235,-0.520073191443261,0.941176470588235,63,0.263409278732087,-0.0625,80.4172794117648,0.356007993233541,-0.0588235294117647,4,20.18,3.01,9.57,6,3,9304,3101.33,"JJ|RB|NN|VB",622.44,-0.54,0.97,25,NA,NA,0,0,0,NA,NA,NA,NA,NA,"thin","thick",0.369014,"thick","thin",0.682,"8.4000000000000005E-2","5.4000000000000003E-3","1.52E-2",8,67,"3.77","AJ","5","92","3.82","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"thief.steal","steal","thief",5,24.27,3.09,8.36,1,1,4109,1027.25,"NN",586.94,-0.75,1,"functional property","",0.388,0.089,11,0.6,643.46875,-0.21989524887698,1,628.40625,-0.236964414791095,1,86.90625,0.784986865818623,0.09375,130.108901515152,0.316727797334244,0.0303030303030303,5,53.33,3.43,9.33,4,1,12839,3209.75,"VB|NN",588.62,-0.64,0.97,36,"steal","thief",0.322069433600372,0.265225243471116,0.131897806753488,"0.136890791","18.365136","0.521071","0.089","0.388","steal","thief",0.391223,"thief","steal",0.388,"8.8999999999999996E-2","2.58E-2","5.1000000000000004E-3",11,8,"4.83","N","17","5","3.59","V","thief","steal",0.388,0.089,0.0258,"4.83","3.59",8,5,18.365136,0.521071
"thing.object","object","thing",5,1088.67,4.74,12.4,4,1,13223,3305.75,"NN",621.77,-0.55,1,"synonym","",0.189,0.412,20,0.09,666.838709677419,-0.102804009492967,0.967741935483871,603.393939393939,-0.343410467703556,1,-30.3841642228739,-0.00375640913282586,-0.00195503421309873,31.0899315738026,0.235717789099979,0.032258064516129,6,25.76,3.12,10.87,1,0,2975,595,"NN",604.12,-0.61,0.97,23,NA,NA,0,0,0,NA,NA,NA,NA,NA,"object","thing",0.724743,"thing","object",0.189,"0.41199999999999998","5.0000000000000001E-3","1.1999999999999999E-3",20,333,"3.46","N","17","65","5.69","V","thing","object",0.189,0.412,0.005,"3.46","5.69",333,65,1.15598,0.070479
"thinking.brain","brain","thinking",8,281.43,4.16,11.07,2,0,20830,2975.71,"VB|NN|JJ",615.58,-0.56,1,"functional property","",0.145,0,20,0.23,652.28125,-0.141281868050023,1,683.387096774194,-0.0161149776944005,1,32.65625,-0.0853675567885158,0.0625,-76.8558467741935,-0.155659743450953,0,5,77.02,3.59,10.9,6,0,11499,2874.75,"NN",583.88,-0.74,1,39,NA,NA,0,0,0,NA,NA,NA,NA,NA,"brain","thinking",0.755631,"thinking","brain",0.145,"0","2.3300000000000001E-2","8.9999999999999993E-3",20,145,"NULL","V","17","45","5.32","N","thinking","brain",0.145,0,0.0233,"NULL","5.32",145,45,7.888239,0.18482
"threat.scare","scare","threat",6,20.76,3.03,9.83,2,1,12111,2422.2,"NN",611.7,-0.6,1,"synonym","",0.092,0,23,0.12,796.6875,0.206654077732604,0.96875,690.470588235294,-0.214110846874209,1,-80.78125,-0.0494804606836273,-0.03125,64.1856617647059,0.327624904291956,0.09375,5,33.57,3.23,8.36,9,5,10187,2546.75,"VB|NN",800.06,-0.25,0.97,22,NA,NA,0,0,0,NA,NA,NA,NA,NA,"scare","threat",0.686696,"threat","scare",0.092,"0","9.1999999999999998E-3","7.6E-3",23,42,"3.19","N","11","3","4.07","V","threat","scare",0.092,0,0.0092,"3.19","4.07",42,3,21.518334,0.128095
"three.four","four","three",5,542.24,4.44,12.01,1,0,6985,1746.25,"minor|NN",706.55,-0.51,0.97,"category","",0.381,0.105,12,0.76,776.516129032258,0.25192419890934,1,626.25,-0.0789952574922227,0.9375,-148.016129032258,-0.390458541356925,0.15625,9.36290322580646,-0.101699631284975,0.0665322580645161,4,255.78,4.12,11.35,7,1,3619,1206.33,"minor|NN",591.83,-0.67,0.88,11,"four","three",0.782944585062767,0.818588206472268,0.428746462829085,"0.880853629","5.8523","0.639547","0.105","0.381","four","three",0.112317,"three","four",0.381,"0.105","9.4000000000000004E-3","2.01E-2",12,610,"NULL","N","15","359","3.57","N","three","four",0.381,0.105,0.0094,"NULL","3.57",610,359,5.8523,0.639547
"threshold.marriage","marriage","threshold",9,2.76,2.15,8,0,NA,14720,1840,"NN",699.61,-0.23,0.94,"unclassifed","",0.133,0,22,0.05,619.515151515152,-0.349492049739929,0.96969696969697,630.096774193548,-0.179624253286025,1,81.0160984848485,0.378493949762525,-0.0303030303030303,82.1532258064516,0.198222842364485,0,8,77.06,3.59,9.97,1,0,11212,1601.71,"NN",593.85,-0.61,1,37,NA,NA,0,0,0,NA,NA,NA,NA,NA,"marriage","threshold",0.926076,"threshold","marriage",0.133,"0","5.3E-3","1.6000000000000001E-3",22,1,"6.48","N","19","95","3.94","N","threshold","marriage",0.133,0,0.0053,"6.48","3.94",1,95,17.651316,0.026511
"thrift.save","save","thrift",6,0.43,1.36,6.42,0,NA,5110,1022,"NN",725.44,-0.31,0.91,"synonym","",0.233,0,14,0.31,647.4375,-0.111754930298705,0.96875,686.6875,-0.28899809914664,0.96875,-12.03125,-0.13980588591685,0.03125,-35.945564516129,0.472444999152038,0.0332661290322581,4,162.31,3.92,11.05,14,3,3020,1006.67,"VB|NN",586.85,-0.69,1,29,NA,NA,0,0,0,NA,NA,NA,NA,NA,"save","thrift",0.884301,"thrift","save",0.233,"0","1.3899999999999999E-2","1.43E-2",14,5,"2.9","N","17","62","3.07","V","thrift","save",0.233,0,0.0139,"2.9","3.07",5,62,23.080296,0.286776
"throne.king","king","throne",6,8.65,2.65,8.69,1,0,10597,2119.4,"NN",607.53,-0.56,0.94,"script","",0.759,0,7,0.73,533.333333333333,-0.455174509329561,0.933333333333333,592.3125,-0.516121452306647,0.96875,82.8602150537635,0.330531991809921,-0.0666666666666667,62.4375,0.546244132779546,0.0625,4,129.25,3.82,10.87,8,1,11240,3746.67,"NN",558.67,-0.8,0.97,47,"king","throne",0.185155314348074,0.17058344023761,0.190794037039416,"NULL","NULL","NULL","NULL","NULL","king","throne",0.423215,"throne","king",0.759,"0","4.8599999999999997E-2","3.2199999999999999E-2",7,5,"5.8","N","8","88","5.54","N","throne","king",0.759,0,0.0486,"5.8","5.54",5,88,12.366289,0.660401
"thunder.lightning","lightning","thunder",7,13.31,2.83,8.94,0,NA,13994,2332.33,"NN|VB",684.18,-0.35,1,"category","fpa",0.818,0.354,6,0.83,669.5,-0.307715804345623,0.9375,598.258064516129,-0.318592238194007,1,123.822580645161,0.680898913742101,-0.030241935483871,155.773185483871,0.809377298859428,0,9,14.14,2.86,9.48,0,NA,16773,2096.63,"NN",671.52,-0.38,1,11,"lightning","thunder",0.324155885311431,0.216599802364979,0.132693463148348,"0.265795736","13.269287","0.821868","0.354","0.818","thunder","lightning",0.456655,"thunder","lightning",0.818,"0.35399999999999998","2.2000000000000001E-3","6.4000000000000003E-3",6,14,"5.35","N","14","14","5.42","N","thunder","lightning",0.818,0.354,0.0022,"5.35","5.42",14,14,13.269287,0.821868
"ticket.concert","concert","ticket",6,45.57,3.37,9.56,4,0,10263,2052.6,"NN|VB",629.32,-0.64,1,"bpa","",0.122,0,19,0.14,651.03125,0.125267513162914,0.96875,871.193548387097,0.163604394578791,1,44.1875,-0.156635828717518,0,-119.293548387097,0.0718552876733674,0.0333333333333333,7,17.55,2.95,9.4,4,3,17274,2879,"NN",626.58,-0.57,1,15,NA,NA,0,0,0,NA,NA,NA,NA,NA,"concert","ticket",0.610012,"ticket","concert",0.122,"0","1E-3","8.0000000000000004E-4",19,16,"7","N","15","39","5.63","N","ticket","concert",0.122,0,0.001,"7","5.63",16,39,15.100038,0.106769
"tight.loose","loose","tight",5,50.92,3.41,9.87,7,5,6406,1601.5,"JJ|RB",612.37,-0.63,1,"antonym","",0.436,0.565,13,0.58,620.878787878788,-0.323576105650681,1,685.451612903226,0.16771162666145,0.935483870967742,9.31476050830895,0.261441447635475,0.032258064516129,-9.64516129032268,-0.356452650634696,-0.0645161290322581,5,41.78,3.33,10.16,4,0,5271,1317.75,"JJ|VB|NN",575.09,-0.76,0.97,22,NA,NA,0,0,0,NA,NA,NA,NA,NA,"tight","loose",0.54829,"tight","loose",0.436,"0.56499999999999995","0","2.3999999999999998E-3",13,28,"4.21","AJ","7","53","3.24","AJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"time.clock","clock","time",4,1958.63,5,13.58,9,0,7404,2468,"NN|VB",530.15,-0.94,1,"functional property","",0.372,0.652,14,0.32,680.8125,-0.187394081078887,0.9375,648.233333333333,-0.333392875511047,0.966666666666667,-94.25,0.117281651138671,-0.0625,83.5731182795698,0.236405815338957,-0.0333333333333333,5,58.63,3.48,10.11,8,1,3639,909.75,"NN",583.84,-0.78,0.97,20,NA,NA,0,0,0,NA,NA,NA,NA,NA,"clock","time",0.649109,"time","clock",0.372,"0.65200000000000002","0.02","1.3100000000000001E-2",14,1599,"3.79","N","7","20","6.94","N","time","clock",0.372,0.652,0.02,"3.79","6.94",1599,20,0,0.282999
"toad.frog","frog","toad",4,5.69,2.46,7.43,5,4,2837,945.67,"NN",657.45,-0.53,1,"category","",0.828,0.263,4,0.87,612.909090909091,-0.237130488819762,0.96969696969697,804.9375,-0.0206228306744995,0.96875,109.542521994135,0.48968840107016,0.0342130987292278,-234.9375,-0.146128397673695,0.0655241935483871,4,11.82,2.78,8.05,2,1,3027,1009,"NN",607.63,-0.77,0.97,16,"frog","toad",0.772893785063869,0.78576282834017,0.792400415882567,"0.774203841","0","0.879634","0.263","0.828","frog","toad",0.499919,"toad","frog",0.828,"0.26300000000000001","5.4000000000000003E-3","2.5000000000000001E-3",4,4,"5.64","N","20","1","6.96","N","toad","frog",0.828,0.263,0.0054,"5.64","6.96",4,1,0,0.879634
"toe.foot","foot","toe",3,12.69,2.81,8.42,17,9,1512,756,"NN|VB",606.69,-0.59,0.97,"supraordinate","",0.605,0.235,7,0.67,616.65625,-0.407798299775897,0.96875,607.5,-0.452549542236528,1,-6.5,0.0981052366555221,-0.03125,94.0806451612904,0.578083324762187,0,4,64.92,3.52,10.09,11,3,2421,807,"NN|VB",601.42,-0.69,1,39,"foot","toe",0.263391441015501,0.249585057863839,0,"0.288380209","5.574602","0.61897","0.235","0.605","foot","toe",0.507688,"toe","foot",0.605,"0.23499999999999999","3.2000000000000002E-3","1.5E-3",7,9,"5.96","N","9","70","3.46","N","toe","foot",0.605,0.235,0.0032,"5.96","3.46",9,70,5.574602,0.61897
"toenail.clipper","clipper","toenail",7,0.86,1.65,4.9,0,NA,9106,1517.67,"NN",831.21,0.19,0.97,"fpa","",0.2,NA,15,0.04,688.612903225806,0.141193510112905,0.935483870967742,741.151515151515,0.024620939017581,0.878787878787879,174.355846774194,1.00206185882191,0.0917338709677419,32.9775171065494,0.999088151801517,0.00782013685239491,7,1.16,1.78,8.32,5,0,12184,2030.67,"NN",635.3,-0.63,0.97,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,"clipper","toenail",0.957946,"toenail","clipper",0.2,"NULL","NULL","NULL",15,0,"NULL","N","NULL","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"together.apart","apart","together",8,383.39,4.29,11.41,0,NA,13671,1953,"RB|NN",592.85,-0.68,1,"antonym","",0.259,0.406,19,0.57,721.71875,0.127790512809963,1,715.28125,0.16652279443155,0.96875,-38.0625,-0.0184149329045622,0.03125,-89.4747983870968,-0.380261814920086,0.001008064516129,5,47.02,3.38,10,0,NA,5939,1484.75,"RB",617.97,-0.62,0.97,19,NA,NA,0,0,0,NA,NA,NA,NA,NA,"apart","together",0.513025,"together","apart",0.259,"0.40600000000000003","2.7000000000000001E-3","3.2000000000000002E-3",19,267,"2.88","AD","8","57","3","AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toilet.bathroom","bathroom","toilet",6,28.9,3.17,8.62,1,0,7918,1583.6,"NN",630.76,-0.69,1,"script","",0.336,0.338,15,0.48,588.787878787879,-0.350814705040671,1,613.15625,-0.280033526811772,0.96875,158,0.52339707523542,0,80.15625,0.370571908315191,0,8,61.67,3.5,8.77,0,NA,10817,1545.29,"NN",553.7,-0.74,1,24,NA,NA,0,0,0,NA,NA,NA,NA,NA,"bathroom","toilet",0.330594,"toilet","bathroom",0.336,"0.33800000000000002","5.5999999999999999E-3","3.5000000000000001E-3",15,13,"6.4","N","14","18","NULL","N","toilet","bathroom",0.336,0.338,0.0056,"6.4","NULL",13,18,0,0.394968
"tomato.vegetables","vegetables","tomato",6,5.9,2.48,7.67,0,NA,9810,1962,"NN",640.36,-0.45,0.97,"supraordinate","",0.231,0.025,17,0.48,670.181818181818,0.0931046495427641,0.96969696969697,815.838709677419,0.334271427694643,1,68.2375366568915,0.469190675459719,0.00195503421309873,-37.8993157380254,0.214885636396486,0.0303030303030303,10,6.63,2.53,8.39,0,NA,16878,1875.33,"NN",728.69,-0.29,0.94,23,"vegetables","tomato",0.384697802473216,0.19708549209724,0.204647264752998,"0.175964025","NULL","NULL","0.025","0.231","vegetables","tomato",0.611109,"tomato","vegetables",0.231,"2.5000000000000001E-2","1.5699999999999999E-2","1.54E-2",17,4,"6.58","N","21","16","6.15","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tomb.grave","grave","tomb",4,5.63,2.46,8.73,4,1,3013,1004.33,"NN",598.77,-0.49,0.91,"synonym","",0.236,0.011,19,0.37,681,-0.096516794903227,1,658.666666666667,0.045394496323335,0.96969696969697,-37.8125,0.0935744252179796,0.0625,43.3636363636364,0.102076323628732,0.0303030303030303,5,26.27,3.13,8.93,9,2,6142,1535.5,"JJ|NN|VB",632.47,-0.67,0.97,13,"grave","tomb",0.740472837972204,0.488352847987063,0.822880106215876,"NULL","0","0.371363","0.011","0.236","grave","tomb",0.497744,"tomb","grave",0.236,"1.0999999999999999E-2","8.3999999999999995E-3","5.5100000000000003E-2",19,11,"5.62","N","22","33","5.27","N","tomb","grave",0.236,0.011,0.0084,"5.62","5.27",11,33,0,0.371363
"tone.sound","sound","tone",4,16.86,2.94,9.6,15,6,8247,2749,"NN|VB",636.94,-0.48,0.97,"category","",0.204,0,20,0.39,610.59375,-0.377918742009105,1,761.34375,-0.136565563554302,1,42.0836693548387,0.131829397916364,0,-179.46875,-0.253760233206366,0.03125,5,143.39,3.86,11.71,7,1,6075,1518.75,"NN|VB|JJ",616.24,-0.67,1,47,NA,NA,0,0,0,NA,NA,NA,NA,NA,"sound","tone",0.617563,"tone","sound",0.204,"0","2.64E-2","3.0099999999999998E-2",20,78,"NULL","N","10","204","5.28","N","tone","sound",0.204,0,0.0264,"NULL","5.28",78,204,1.762428,0.324826
"tonic.gin","gin","tonic",5,3.82,2.29,6.24,5,3,9782,2445.5,"NN",636.33,-0.51,0.97,"bpa","",0.304,0.295,11,0.14,699.03125,0.590121603228842,0.75,682.967741935484,0.244845168501597,0.838709677419355,118.34375,0.569246252473529,0.1875,3,0.173729679686722,0.258064516129032,3,11.27,2.76,7,11,11,7473,3736.5,"NN",729.93,-0.23,0.88,8,NA,NA,0,0,0,NA,NA,NA,NA,NA,"tonic","gin",0.526464,"tonic","gin",0.304,"0.29499999999999998","3.0999999999999999E-3","1.7500000000000002E-2",11,1,"NULL","N","11","23","6.35","N","tonic","gin",0.304,0.295,0.0031,"NULL","6.35",1,23,8.296827,0.120382
"tools.hammer","hammer","tools",5,11.12,2.75,11.01,4,0,4005,1001.25,"NN|VB",507.75,-0.84,1,"supraordinate","",0.382,0,17,0.43,655.258064516129,0.32485724655223,1,741.870967741935,0.0678348840747059,1,43.1661779081134,0.121687181846017,0.0606060606060606,-2.43346774193549,0.293713897787547,0.0625,6,12.47,2.8,8.81,2,0,10375,2075,"NN|VB",618,-0.46,1,20,"hammer","tools",0.184127041535543,0.0906287129257935,0.0724455997931524,"NULL","NULL","NULL","NULL","NULL","hammer","tools",0.658943,"tools","hammer",0.382,"0","1.1299999999999999E-2","0",17,34,"5.33","N","7","9","5.77","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toothpaste.toothbrush","toothbrush","toothpaste",10,3.14,2.21,6.57,0,NA,15042,1671.33,"NN",641.54,-0.41,1,"functional property","",0.296,0.493,13,0.55,694.354838709677,0.0742705543587446,0.967741935483871,676.5,0.10728079795778,1,98.741935483871,0.214767956628662,-0.032258064516129,9.75,0.041599246821383,0,10,5,2.41,6.33,0,NA,8562,951.33,"NN",622.69,-0.53,1,4,"toothpaste","toothbrush",0.559488305726489,0.427212588611978,0,"0.722628737","25.329281","0.523515","0.296","0.493","toothbrush","toothpaste",0.432979,"toothpaste","toothbrush",0.296,"0.49299999999999999","2.9999999999999997E-4","5.21E-2",13,1,"NULL","N","9","6","NULL","N","toothpaste","toothbrush",0.296,0.493,0.0003,"NULL","NULL",1,6,25.329281,0.523515
"topic.subject","subject","topic",5,5.31,2.43,10.45,2,0,5230,1307.5,"NN|JJ",632.24,-0.53,0.97,"synonym","",0.385,0.09,16,0.24,649.96875,-0.049034448583713,0.90625,735.03125,-0.0215494109216976,0.9375,-114.75,-0.351619319429284,-0.0625,-0.869959677419388,-0.228894461561357,-0.030241935483871,7,36.96,3.28,11.82,0,NA,3853,642.17,"NN|JJ",623.18,-0.76,1,11,"subject","topic",0.226828967999817,0.20199500332916,0.592402690322852,"NULL","0","0.240297","0.09","0.385","subject","topic",0.476092,"topic","subject",0.385,"0.09","5.9999999999999995E-4","2E-3",16,9,"2.82","N","15","161","NULL","AJ","topic","subject",0.385,0.09,0.0006,"2.82","NULL",9,161,0,0.240297
"topping.fudge","fudge","topping",7,0.88,1.66,6.6,6,3,14258,2376.33,"VB|NN",639.13,-0.41,0.94,"supraordinate","",0.116,0,24,0.13,700.84375,-0.0681128858593434,0.96875,709.266666666667,-0.138484961680059,0.966666666666667,-59.0695564516129,0.178123181977902,0.0332661290322581,-19.9229166666667,0.116251226912762,0.0291666666666667,5,3.63,2.27,7.26,3,1,2115,528.75,"VB|NN",722.86,-0.48,1,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,"fudge","topping",0.805502,"topping","fudge",0.116,"0","1.2999999999999999E-3","5.3600000000000002E-2",24,2,"5.27","N","11","0","NULL","N","topping","fudge",0.116,0,0.0013,"5.27","NULL",2,0,21.364782,0.100026
