type,TargetWord,Prime,jcn,root,raw,affix,PLength,PSubFreq,PLogSubFreq,PLogHAL,POrthoN,PFreqGreater,PBGSum,PBGMean,PPOS,PELP LDT RT,PELP LDT Z,PELP LDT Acc,Relation1,Relation2,FAS,BAS,PCueFanOut,LSA,LDT 200ms RT,LDT 200ms Z,LDT 200ms Acc,LDT 1200ms RT,LDT 1200ms Z,LDT 1200ms Acc,LDT 200ms RT Priming,LDT 200ms Z Priming,LDT 200ms Acc Priming,LDT 1200ms RT Priming,LDT 1200ms Z Priming,LDT 1200ms Acc Priming,ELP NT RT,ELP NT Z,ELP NT Acc,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming,TLength,TSubFreq,TLogSubFreq,TLogHAL,TOrthoN,TFreqGreater,TBGSum,TBGMean,TPOS,TELP_LDT_RT,TELP_LDT_Z,TELP_LDT_Acc,TTargetFanIn,combined, MSG, OSG, QSS, TSS,bow_cos,f_ldt_RT_ELP,f_ldt_Z_ELP,f_ldt_acc_ELP,f_name_RT_ELP,f_name_Z_ELP,f_name_acc_ELP,t_ldt_RT,t_ldt_Z,t_ldt_acc,t_name_RT,t_name_Z,t_name_acc,BEAGLE_RPs,BEAGLE_PMI,BEAGLEcosine,BEAGLEWIKININ,BEAGLEWIKICosine
other_assoc,jogger,SWIMMER,,0,0,0,7,3.73,2.28,6.46,3,1,9835,1639.17,NN,714.63,-0.27,0.97,category,,0.027,,19,0.27,724.875,0.633114046,0.875,866.6451613,0.31531365,0.967741935,-1,-0.149685771,0,-0.05141129,0.17374352,-0.092741935,683.15,-0.27,1,563.8571429,0.021863464,1,584.25,0.37068985,1,21.14285714,0.633740374,0,30.20454545,-0.212556368,0,6,0.47,1.4,6.46,2,0,8262,1652.4,NN,659.9,-0.38,0.97,3,,,,,,0.700539,,,,,,,,,,,,,,,,,
other_assoc,join,COMBINE,13.37,0.55,0.55,0.59,7,2.22,2.06,8.79,1,0,13906,2317.67,VB,695.97,-0.4,0.97,synonym,,0.033,0,13,0.27,640.3333333,-0.006711421,0.96969697,656.625,0.011324879,0.96875,-78.36458333,-0.562069276,0.03030303,28.98106061,-0.226463373,0.03125,666.46,-0.23,0.96,493,-0.454072936,1,486.45,-0.333671462,1,39.58823529,0.262360772,0,3.31,0.045285729,0,4,83.43,3.63,10.69,3,1,7389,2463,VB,614.43,-0.68,1,19,,,,,,0.706145,,,,,,,,,,,,,,,,,
other_assoc,joke,AMUSE,15.66,0.78,0.78,0.82,5,2.61,2.13,6.47,1,1,4800,1200,VB,749.36,-0.41,0.97,functional property,,0.017,0,14,0.18,587.28125,-0.374745191,1,568.1612903,-0.521608464,1,4.375,0.072733935,-0.03125,31.43245968,0.100790699,-0.03125,653.33,-0.43,0.96,514.8846154,-0.365082478,1,458.8461538,-0.44843424,1,-2.339160839,-0.171532584,0,43.65384615,0.156334647,0,4,73.02,3.57,9.92,7,1,1271,423.67,NN|VB,578.22,-0.68,0.94,23,,,,,,0.714084,,,,,,,,,,,,,,,,,
other_assoc,journey,ADVENTURE,13.34,0.32,0.32,0.28,9,13.43,2.84,9.46,0,,16492,2061.5,NN,631.23,-0.46,0.94,synonym,,0.045,0.014,18,0.56,623.3125,-0.177905514,0.96875,700.09375,-0.222556463,0.96875,5.0625,0.000530905,0,23.26108871,-0.042662538,0.03125,629.75,-0.47,1,583.5357143,-0.214066237,1,501.56,-0.025405505,1,-56.63571429,0.295933348,0,-9.265882353,-0.232667491,0,7,19.94,3.01,8.81,1,0,6157,1026.17,NN|VB,641.47,-0.55,1,8,,,,,,0.535119,,,,,,,,,,,,,,,,,
other_assoc,judge,EVALUATE,2.48,0,0,0,8,1.73,1.95,8.89,1,0,13605,1943.57,VB,714.41,-0.37,1,synonym,,0.083,0.014,24,0.17,578.125,-0.428613898,0.9375,675.5483871,-0.002737875,1,64.875,0.24658333,0,5.64516129,-0.145997114,-0.032258065,662.15,-0.33,1,500.8857143,-0.221192175,1,507.6060606,-0.206740031,1,-5.171428571,-0.023630802,0,4.553939394,-0.057111831,0,5,79.67,3.61,10.25,3,0,1886,471.5,NN|VB,599.12,-0.61,1,38,,,,,,0.834001,,,,,,,,,,,,,,,,,
other_assoc,juice,BEETLE,21.48,0,0,0,6,2.06,2.03,6.93,0,,6918,1383.6,NN|VB,618,-0.58,1,fpa,,0.152,0,4,0,563.1935484,-0.467662733,1,660.625,-0.286322611,0.96875,124.0967742,0.621215858,0,7.21875,0.15150189,0,640.18,-0.39,1,510.6666667,-0.463699601,1,426.5925926,-0.575682895,1,145.5416667,0.87513106,-0.041666667,128.8304843,0.614138596,-0.076923077,5,26.88,3.14,8.94,1,0,4540,1135,NN,580.67,-0.77,1,27,,,,,,0.816563,,,,,,,,,,,,,,,,,
other_assoc,jump,SKI,14.67,0,0,0,3,8.1,2.62,9.42,1,1,637,318.5,NN|VB,589.74,-0.66,0.94,fpa,,0.027,0,13,0.25,642,-0.217662592,1,588.3225806,-0.322985572,0.935483871,21.125,-0.028192792,-0.03125,166.5836694,0.595015201,0.033266129,719.92,-0.05,0.92,522.75,-0.250909409,1,512.4285714,-0.286779002,1,-59.69871795,-0.335730052,0,12.87912088,-0.231370744,0,4,69.82,3.55,10.2,6,0,1688,562.67,NN|VB,626.32,-0.76,0.97,34,,,,,,0.715155,,,,,,,,,,,,,,,,,
other_assoc,jungle,APE,20.79,0.28,0.28,0.03,3,9.67,2.69,8.26,10,5,2536,1268,NN|VB,620.38,-0.6,1,script,,0.021,0,10,0.24,612.75,-0.271522325,1,614.1290323,-0.229489937,1,115.5,0.529445785,0,122.5272177,0.160368669,0,586.46,-0.63,1,507.483871,-0.425130154,1,542.5357143,0.021135296,1,80.51612903,0.510924335,0,-31.75,-0.110432885,0,6,22.57,3.06,8.61,4,0,9807,1961.4,NN,589.76,-0.67,0.97,21,,,,,,0.646655,,,,,,,,,,,,,,,,,
other_assoc,juvenile,ADOLESCENT,2.44,0.7,0.7,0.67,10,1.84,1.98,7.33,0,,20185,2242.78,NN|JJ,780.13,0.08,0.97,synonym,,0.014,0.013,8,0.33,857.03125,0.560155983,0.9375,782.1875,0.680245564,0.96875,-97.5796371,-0.138886872,-0.034274194,-34.40625,-0.164143704,0,689.15,-0.19,1,559.6315789,-0.247513825,0.947368421,531.64,0.188826946,1,33.46519525,0.874165258,0.052631579,126.7303704,0.29074943,-0.037037037,8,5.12,2.42,7.62,0,,12292,1756,JJ,718.22,-0.17,0.97,2,,,,,,0.606574,,,,,,,,,,,,,,,,,
other_assoc,keep,STORAGE,12.92,0,0,0,7,8.86,2.66,9.88,0,,12790,2131.67,NN,655.76,-0.53,1,unclassified,,0.038,0,21,0.1,698.40625,-0.267370214,1,597.40625,-0.167961124,0.96875,55.75504032,0.410985856,-0.032258065,44.125,0.077274087,0,654.81,-0.23,1,463.3125,-0.575809979,1,512,-0.273164975,1,51.52083333,0.429826547,0,-9.785714286,0.000160115,0,4,702.86,4.55,12.12,9,0,2442,814,VB|NN,582.94,-0.71,0.97,35,,,,,,0.790019,,,,,,,,,,,,,,,,,
other_assoc,keeper,SHOP,16.09,0,0,0,4,53.55,3.44,10.24,9,4,3240,1080,NN|VB,610.5,-0.72,1,fpa,,0.01,0,14,0.17,707.4545455,0.265851102,1,696.6451613,0.24880294,0.935483871,-8.735795455,-0.190541904,-0.09375,54.79233871,0.101087115,-0.029233871,572.96,-0.66,1,571.1,0.022195243,1,512.8333333,-0.145731021,1,-24.03103448,0.060692545,0,-27.44871795,-0.343628578,0,6,4.08,2.32,8.99,2,0,10267,2053.4,NN,582.48,-0.48,1,5,,,,,,0.72178,,,,,,,,,,,,,,,,,
other_assoc,ketchup,RELISH,6.33,0.08,0.08,0.11,6,1.88,1.99,6.65,0,,13078,2615.6,NN|VB,695.66,-0.32,0.94,category,,0.02,0,13,0.15,618.0322581,-0.101364629,0.935483871,798.0967742,0.179326568,0.967741935,84.30107527,0.315608866,0.064516129,-153.2530242,-0.199848852,0.032258065,613.77,-0.54,1,541.4285714,-0.006887446,1,546.4901961,0.046360001,1,-46,-0.518311338,0,-57.06711916,-0.221255876,-0.038461538,7,6.08,2.49,6.99,0,,4703,783.83,NN,796.15,-0.1,1,7,,,,,,0.762244,,,,,,,,,,,,,,,,,
other_assoc,key,PIANO,8.38,0,0,0,5,24.86,3.1,9.13,0,,6223,1555.75,NN,560.84,-0.75,0.97,fpa,,0.121,0,14,0.18,577.875,-0.437998125,1,593.7666667,-0.58033832,1,43.59375,0.294674223,0,39.88958333,0.448448453,0,610.68,-0.38,1,520.2857143,-0.186668532,1,519.08,-0.071201271,1,154.9365079,0.575026065,0,59.28363636,0.176938964,0,3,86.86,3.65,11.47,3,0,1134,567,JJ|NN|VB,543.52,-0.82,0.97,13,,,,,,0.704603,,,,,,,,,,,,,,,,,
other_assoc,kidnap,CAPTURE,5.53,0.26,0.26,0.24,7,10.59,2.73,9.22,1,0,9674,1612.33,NN|VB,620.12,-0.63,1,unclassified,,0.046,0,24,0.12,699.6129032,0.565942765,0.967741935,741.4375,0.211092868,0.96875,101.2903226,0.270136002,-0.032258065,-64.03125,-0.070919226,-0.0625,598.29,-0.55,1,550.1071429,0.064556192,1,555.65,0.051237898,1,8.721428571,0.122941542,-0.028571429,18.79,0.314276202,0,6,6.49,2.52,6.44,0,,3636,727.2,VB,626.73,-0.59,0.97,4,,,,,,0.638161,,,,,,,,,,,,,,,,,
other_assoc,kids,PLAYING,,0.1,0.1,0.01,7,147.35,3.88,11.2,3,0,14177,2362.83,VB|NN,596.97,-0.69,1,bpa,,0.034,0,19,0.32,617.6060606,-0.34707759,0.96969697,592,-0.405205921,0.967741935,56.76893939,0.119600195,0.03030303,-8.387096774,0.01130384,-0.032258065,610.68,-0.51,1,558.9545455,-0.114829795,1,493.2926829,-0.32149049,1,-53.92424242,-0.234594051,0,35.75994865,0.083212885,0,4,301.1,4.19,10.82,5,1,1687,562.33,NN|VB,564.18,-0.82,0.97,24,,,,,,0.646,,,,,,,,,,,,,,,,,
other_assoc,kill,REVENGE,13.61,0,0,0,7,19.04,2.99,8.7,1,1,15869,2644.83,NN,627.22,-0.64,0.94,unclassified,,0.034,0,21,0.24,609.78125,-0.246276883,1,624.5625,-0.328366568,1,22.15625,-0.030899758,0,184.28125,0.375430159,0,569.52,-0.7,1,567.3928571,-0.140090279,1,453.8846154,-0.413463434,0.923076923,-37.98544974,-0.090273735,0,42.48205128,0.120450863,0.076923077,4,452.57,4.36,11.17,13,2,3475,1158.33,VB|NN,601.44,-0.64,1,73,,,,,,0.4583,,,,,,,,,,,,,,,,,
other_assoc,killer,CONVICT,15.39,0.11,0.11,0.13,7,6.35,2.51,6.78,0,,11508,1918,VB,640.21,-0.51,0.97,unclassified,,0.029,0,17,0.16,577.8484848,-0.40659118,0.96969697,707.5483871,-0.164608195,0.967741935,204.3702652,0.846777706,-0.03219697,7.906158358,0.262612589,-0.028347996,681.79,-0.2,1,520.0740741,-0.103846762,1,504.6571429,-0.158578502,1,6.083820663,-0.216102084,0,34.78730159,0.281426432,0,6,62.86,3.51,9.52,4,2,13053,2610.6,NN,549.34,-0.81,0.97,14,,,,,,0.597318,,,,,,,,,,,,,,,,,
other_assoc,kind,BRAND,1.26,0.12,0.12,0.13,5,13.96,2.85,10.13,3,0,8930,2232.5,NN|VB,562.47,-0.72,1,unclassified,,0.032,0,16,0.18,619.1515152,-0.389379853,1,607.0967742,-0.299823753,1,88.49364614,0.434819264,0,44.56989247,0.197436111,0,594.33,-0.57,1,533.6666667,-0.198349483,0.96969697,486.7142857,-0.415725151,0.952380952,3.397849462,0.161571226,-0.001955034,41.06071429,0.232194426,0.047619048,4,590.69,4.48,11.79,8,1,9083,3027.67,NN,582.27,-0.75,1,36,,,,,,0.824321,,,,,,,,,,,,,,,,,
other_assoc,king,CHESS,15.93,0,0,0,5,7.45,2.58,9.33,1,1,9326,2331.5,NN,676.63,-0.49,0.88,unclassified,,0.092,0,14,0.1,609.0606061,-0.380968431,1,631.28125,-0.230642569,1,13.09564394,0.382328221,-0.03125,109.09375,0.394179325,-0.03125,630.04,-0.32,1,525.9375,-0.137736278,1,515.4,-0.277373817,1,5.776785714,-0.15316326,0,-38.98823529,0.045832822,-0.029411765,4,129.25,3.82,10.87,8,1,11240,3746.67,NN,558.67,-0.8,0.97,47,,,,,,0.753812,,,,,,,,,,,,,,,,,
other_assoc,kiss,ROMANCE,19.22,0.4,0.4,0.4,7,15.53,2.9,8.65,0,,11553,1925.5,NN|VB,600.26,-0.69,1,unclassified,,0.021,0,9,0.13,596.25,-0.498640247,1,671.65625,-0.452963526,0.9375,-23.7016129,0.044861266,-0.032258065,48.63407258,0.246761516,0.0625,591.12,-0.49,1,485.3235294,-0.62185491,1,535,-0.094445113,1,68.62647059,0.363512219,0,-59.42857143,-0.178828172,0,4,121.16,3.79,9.46,5,2,4756,1585.33,NN|VB,522.11,-0.8,1,23,,,,,,0.586697,,,,,,,,,,,,,,,,,
other_assoc,kitchen,STOVE,14.22,0,0,0,5,7.59,2.59,7.52,7,5,7373,1843.25,NN,664.85,-0.55,1,script,,0.018,0.056,11,0.75,593.53125,-0.237183198,1,713.2580645,-0.453177028,0.967741935,43.6875,0.056794901,0,-72.16129032,0.337813188,0.032258065,693.93,-0.05,1,543.7837838,-0.207978751,1,530.75,-0.014503753,1,-48.33933934,0.006912485,0,3.862903226,0.044300777,-0.032258065,7,58.31,3.47,9.18,0,,9924,1654,NN,545.76,-0.68,1,26,,,,,,0.533385,,,,,,,,,,,,,,,,,
other_assoc,klutz,GRACEFUL,,0,0,0,8,2.31,2.08,6.8,1,1,8845,1263.57,JJ,623.06,-0.46,0.97,antonym,,0.033,,15,-0.03,922.3225806,1.932627887,0.483870968,793.2727273,1.947219199,0.393939394,-176.0322581,0.125579174,-0.258064516,31.33333333,-0.625959988,-0.212121212,571.44,-0.6,1,578.55,0.41697989,0.95,620.452381,0.602946224,0.976190476,-0.735185185,0.221471305,0.05,61.31684982,0.504543141,-0.053113553,5,0.92,1.68,,0,,,,,,,,2,,,,,,0.835639,,,,,,,,,,,,,,,,,
other_assoc,knee,BRUISE,22.67,0,0,0,6,3.24,2.22,6.12,2,1,6465,1293,NN|VB,649.77,-0.5,0.91,perceptual property,,0.026,0,20,0.26,628.75,-0.295809774,0.90625,658.0294118,-0.233039973,1,98.3125,0.301595708,0.03125,22.12683824,0.180361378,-0.0625,612.5,-0.57,1,665.2222222,0.42616729,1,637.4,0.448187553,1,-71.27222222,-0.109122265,0,-116.5578947,-0.282220271,0,4,14.69,2.88,8.88,1,1,3250,1083.33,NN|VB,580.94,-0.68,0.94,13,,,,,,0.676067,,,,,,,,,,,,,,,,,
other_assoc,knife,DULL,14.16,0.25,0.25,0.28,4,12.08,2.79,8.44,15,8,3011,1003.67,JJ|VB,669.97,-0.5,1,fpa,,0.042,0,11,0.31,607.0625,-0.419093204,0.96875,652.5625,-0.13512142,0.96875,134.21875,0.863662926,0.03125,-30.46572581,-0.023502651,-0.001008065,616.89,-0.51,1,566.8181818,-0.099419658,1,638.5714286,0.462402775,1,-21.54791155,0.112121907,0,-107.2556391,-0.412480846,0,5,46.8,3.38,8.87,0,,2697,674.25,NN|VB,589.76,-0.7,0.97,43,,,,,,0.863501,,,,,,,,,,,,,,,,,
other_assoc,knight,SWORD,12.25,0,0,0,5,26.18,3.13,9.73,2,0,3916,979,NN,571.18,-0.68,0.97,perceptual property,,0.038,0.02,18,0.69,608.96875,-0.058270802,0.96875,756.5483871,-0.176908673,1,130.96875,0.589017759,-0.03125,12.0141129,0.25034867,0,679.67,-0.23,0.96,537.5882353,-0.051379797,1,541.2173913,0.069342273,1,50.44880174,0.553256248,0,34.72705314,-0.497241587,0,6,26.76,3.14,9.81,0,,3252,650.4,NN|VB,586.43,-0.69,1,12,,,,,,0.604914,,,,,,,,,,,,,,,,,
other_assoc,knit,SEW,10.63,0.24,0.24,0.06,3,5.49,2.45,7.18,15,11,2340,1170,VB,606.16,-0.64,0.97,category,,0.039,0.284,21,0.25,754.5625,0.579092673,0.9375,595.9032258,-0.246377531,0.903225806,91.46875,0.253014976,-0.125,232.6592742,0.526028315,0.065524194,667.96,-0.24,0.96,568.0588235,0.388992158,1,639.7560976,0.511382942,1,141.4411765,0.053135685,0,-28.38572719,0.050707471,-0.074074074,4,1.9,1.99,7.01,2,2,3800,1266.67,VB,674.06,-0.44,0.94,5,,,,,,0.606925,,,,,,,,,,,,,,,,,
other_assoc,know,THINK,0.93,0,0,0,5,2691.39,5.14,13.39,4,0,9590,2397.5,VB|NN,596,-0.76,1,unclassified,,0.017,0.044,22,0.7,583.15625,-0.558648904,1,636.625,-0.220506937,1,12.93465909,0.101052956,0,-11.21875,-0.057961181,-0.03125,571,-0.71,1,551.8148148,0.096454186,1,558.3571429,0.048815336,1,40.78518519,0.086316536,0,-43.17765568,0.007066154,0,4,5721.18,5.47,13.59,4,0,1590,530,VB|NN,549.71,-0.79,1,39,,,,,,0.164237,,,,,,,,,,,,,,,,,
other_assoc,knowledge,CURIOSITY,9.55,0.15,0.15,0.06,9,8.53,2.64,8.44,0,,12815,1601.88,NN,652.33,-0.43,0.97,unclassified,,0.021,0,13,0.52,710.2903226,-0.084914805,1,630.1818182,-0.121094873,1,64.49092742,0.483524704,-0.03125,82.36363636,0.168193269,-0.03030303,720.15,-0.09,1,616.962963,0.256936816,1,522.4285714,0.03256487,0.971428571,-63.50841751,-0.104471652,-0.045454545,61.62406015,0.376035577,0.028571429,9,25.53,3.11,11.34,0,,10925,1365.63,NN,766.24,-0.31,0.97,51,,,,,,0.725578,,,,,,,,,,,,,,,,,
other_assoc,lace,SHOE,13.38,0,0,0,4,30.39,3.19,8.56,6,3,2635,878.33,NN|VB,636.82,-0.52,0.97,fpa,,0.083,0,14,0.31,734.25,-0.037597828,0.9375,713.84375,0.152881183,0.9375,18.375,-0.096306159,-0.0625,-52.21875,-0.01749134,0,656.79,-0.36,1,510.72,-0.144916031,1,565.1621622,0.036370349,1,20.28,0.100883427,-0.043478261,-91.72737955,-0.471032879,-0.086956522,4,3.71,2.28,8.1,12,8,5115,1705,NN|VB,644.39,-0.45,0.97,12,,,,,,0.660996,,,,,,,,,,,,,,,,,
other_assoc,ladder,ROPE,16.86,0,0,0,4,22.71,3.06,8.76,16,6,4557,1519,NN|VB,566.97,-0.72,0.97,category,,0.022,0,21,0.39,744.625,0.52865593,1,763.2727273,0.016803483,0.96969697,-101.875,-0.782618262,-0.03125,-103.1164773,0.003589524,-0.00094697,533.71,-0.9,1,497.25,-0.144987635,1,538.6538462,0.00500837,1,57.19827586,0.278031135,0,-6.014957265,-0.038706146,0,6,9.25,2.67,8,4,0,12039,2407.8,NN,569.41,-0.63,0.94,10,,,,,,0.496739,,,,,,,,,,,,,,,,,
other_assoc,lady,FAT,17.69,0,0,0,3,79.43,3.61,10.29,15,6,4609,2304.5,JJ|NN,581.06,-0.76,1,fpa,,0.043,0,16,0.13,586.75,-0.32955491,0.96875,577.1935484,-0.423437893,0.967741935,11.6875,-0.032510412,0.03125,1.64516129,0.06597216,0.032258065,589.39,-0.54,1,609.047619,-0.009608386,1,505.3793103,-0.228556676,1,-57.28291317,0.280830906,0,17.90068966,0.140458405,0,4,217.08,4.04,10.17,3,0,3220,1073.33,NN,543.85,-0.8,0.97,28,,,,,,0.725342,,,,,,,,,,,,,,,,,
other_assoc,lake,OTTER,12.69,0,0,0,5,1.35,1.85,6.39,3,3,12134,3033.5,NN,687.58,-0.3,0.77,script,,0.02,0,14,0.13,639.2727273,-0.171450053,0.939393939,632.90625,-0.043025287,0.9375,-34.07917889,-0.126367345,0.060606061,125.2550403,0.122071178,0.030241935,600.25,-0.51,1,572.6896552,0.1306239,0.965517241,513.75,-0.075842379,1,-30.80076628,-0.202077632,0.034482759,1.014705882,-0.101980016,0,4,36,3.26,9.98,16,4,3248,1082.67,NN,589.82,-0.68,1,32,,,,,,0.798466,,,,,,,,,,,,,,,,,
other_assoc,lamb,EWE,15.15,0,0,0,3,0.31,1.23,6.04,5,5,793,396.5,NN,859.81,0.15,0.66,synonym,,0.087,0.024,11,0.53,716.483871,0.000772814,1,669.625,-0.237392591,0.90625,-23.07762097,-0.017666711,-0.03125,125.7573529,0.648079398,0.034926471,759.6,0.18,0.77,595.1627907,0.133948355,0.976744186,480.8717949,-0.463333429,0.974358974,-16.31663685,0.089174088,0.023255814,61.36630037,0.282406389,0.025641026,4,10.63,2.73,8.14,5,2,3394,1131.33,NN,554.53,-0.8,0.97,9,,,,,,0.575246,,,,,,,,,,,,,,,,,
other_assoc,land,GEOLOGY,9.66,0.19,0.19,0.21,7,0.92,1.68,7.91,0,,4861,810.17,NN,729.43,-0.11,0.86,unclassified,,0.087,0,9,0.1,611.5757576,-0.300617034,0.909090909,618.09375,-0.320478234,0.96875,40.36174242,0.106495564,0.059659091,91.1875,0.102743593,0.03125,699.75,-0.09,0.97,538.755102,0.009121312,1,514.7906977,0.005247412,1,34.43537415,0.077128382,-0.023809524,39.10930233,0.057934108,0,4,88.12,3.65,11.23,11,1,7264,2421.33,NN|VB,594.15,-0.68,0.97,53,,,,,,0.873889,,,,,,,,,,,,,,,,,
other_assoc,language,SIGN,4.49,0,0,0,4,133.27,3.83,10.58,1,0,2760,920,NN|VB,624.48,-0.71,1,fpa,,0.051,0,15,0.28,666.5151515,-0.303358552,0.96969697,781.75,0.258333395,0.96875,22.61388074,0.097103748,0.03030303,-130.0530303,-0.337779433,0.00094697,618.64,-0.5,1,543.3214286,-0.188210596,0.964285714,507.8571429,-0.021744582,1,-14.63721805,-0.176060323,0.035714286,10.61904762,-0.036103431,0,8,35.1,3.25,11.49,0,,12230,1747.14,NN,671.41,-0.35,1,22,,,,,,0.796274,,,,,,,,,,,,,,,,,
other_assoc,large,VOCABULARY,20.59,0,0,0,10,2.33,2.08,7.94,0,,10895,1210.56,NN,775.42,-0.07,0.94,bpa,,0.02,0,15,0.09,701.2258065,-0.21601851,1,640.1818182,-0.198958678,0.939393939,-118.1008065,-0.199210225,-0.03125,80.45454545,0.128376936,0.060606061,629.56,-0.34,1,552.0322581,-0.065067056,1,515.5277778,-0.114186315,1,-9.069295102,0.160023481,0,-1.733660131,-0.161784424,0,5,41.45,3.33,11.81,2,0,6501,1625.25,JJ|RB|NN,642.47,-0.61,0.97,54,,,,,,0.983911,,,,,,,,,,,,,,,,,
other_assoc,last,FINAL,9.1,0.61,0.61,0.52,5,49.67,3.4,10.8,0,,12186,3046.5,JJ,588.97,-0.56,1,synonym,,0.051,0.063,8,0.42,645.53125,-0.363246165,1,715.28125,-0.04539916,0.9375,-44.59375,0.025734572,-0.03125,116.96875,0.406322129,0,588.33,-0.56,1,557.7857143,0.021451932,1,521.4893617,-0.163937127,1,-37.78571429,-0.33946378,-0.047619048,29.23791103,0.151617267,0,4,723.1,4.57,12.58,14,1,7036,2345.33,JJ|NN|VB|RB,548.13,-0.79,0.97,16,,,,,,0.579461,,,,,,,,,,,,,,,,,
other_assoc,late,SOON,,0.42,0.42,0.46,4,257.65,4.12,11.41,7,0,6314,2104.67,RB,585.28,-0.55,0.94,unclassified,,0.034,0,14,0.5,640.78125,-0.316826525,1,694.6875,0.029628594,0.96875,-82.375,-0.092717477,-0.0625,39.97916667,0.101399967,-0.029356061,654.12,-0.48,0.96,518.7619048,-0.246118002,1,523.96,-0.105326116,1,44.01934524,0.339073369,-0.03125,-12.45090909,-0.076685949,0,4,269.73,4.14,10.92,17,2,10595,3531.67,JJ|RB,551.8,-0.8,0.94,21,,,,,,0.455047,,,,,,,,,,,,,,,,,
other_assoc,later,IMMEDIATE,,0.52,0.52,0.54,9,11.2,2.76,10.36,0,,19082,2385.25,JJ,670.51,-0.27,1,antonym,,0.013,,11,0.33,609.28125,-0.311021923,0.96875,677.1818182,-0.122827576,0.939393939,138.03125,0.568569065,-0.125,4.755681818,0.103558969,-0.064393939,664.35,-0.31,1,546.0769231,0.033202497,1,637.3529412,0.166518284,1,-16.02136752,0.339566128,0,-90.56722689,-0.048607265,-0.142857143,5,291.94,4.17,11.59,7,0,16757,4189.25,RB|JJ,630.44,-0.6,1,9,,,,,,0.83347,,,,,,,,,,,,,,,,,
other_assoc,laugh,JOKER,22.41,0.09,0.09,0.05,5,4.57,2.37,7.48,3,2,7433,1858.25,NN,585.5,-0.68,0.97,unclassified,,0.087,0,11,0.3,553.375,-0.556582472,0.96875,577.34375,-0.493991171,0.96875,43.10984848,0.114435294,0.03125,55.25,0.114666481,0,603.41,-0.63,1,536.5555556,-0.216986391,1,479.7692308,-0.168346219,1,13.72569444,0.096796796,0,11.10881801,-0.123090146,0,5,62.86,3.51,9.51,0,,3279,819.75,NN|VB,555.87,-0.78,0.94,42,,,,,,0.6729,,,,,,,,,,,,,,,,,
other_assoc,law,LAWSUIT,12.04,0.07,0.07,0.1,7,6.1,2.49,8.26,0,,5830,971.67,NN,684.35,-0.31,1,unclassified,,0.014,0,11,0.43,538.25,-0.641387213,1,621.6129032,-0.277165948,1,44.0625,0.31583574,-0.0625,71.26209677,0.172528663,-0.03125,629.3,-0.5,1,558.1538462,0.029202131,1,493.9074074,-0.375283471,0.981481481,-23.4479638,-0.217739011,0,29.72417154,0.431928629,0.018518519,3,116.31,3.77,11.74,12,0,2245,1122.5,NN,540.32,-0.81,0.97,70,,,,,,0.772688,,,,,,,,,,,,,,,,,
other_assoc,lawn,GRASS,18.98,0.29,0.29,0.28,5,16.78,2.93,8.9,8,3,6881,1720.25,NN|VB,563.24,-0.73,1,script,,0.087,0.397,14,0.47,674.875,-0.486591871,0.96875,605.59375,-0.202868193,0.96875,31.41532258,0.563948481,-0.001008065,60.21875,0.245318667,-0.03125,614,-0.56,1,566.1666667,-0.14973081,1,527.4545455,-0.039873476,1,12.14583333,0.316400657,0,12.49545455,0.255329685,0,4,12.35,2.8,7.89,6,2,2410,803.33,NN,612.13,-0.54,0.97,12,,,,,,0.470844,,,,,,,,,,,,,,,,,
other_assoc,lawsuit,LAWYER,16.75,0.64,0.64,0.42,6,79.51,3.61,9.4,1,0,8601,1720.2,NN,601.52,-0.72,0.97,unclassified,,0.02,0.299,13,0.67,639.4516129,-0.053225565,0.935483871,676.4545455,-0.033274376,1,91.24535679,0.499329779,0.003910068,62.63920455,0.527699728,-0.03125,577.04,-0.7,1,580.8275862,0.251162449,1,594.1,0.182617143,1,-15.66091954,-0.100574908,0,-7.390322581,0.420775519,0,7,6.1,2.49,8.26,0,,5830,971.67,NN,684.35,-0.31,1,3,,,,,,0.536121,,,,,,,,,,,,,,,,,
other_assoc,lawyer,PROFESSIONAL,2.21,0.24,0.24,0.14,12,32.27,3.22,10.79,1,0,23621,2147.36,JJ|NN,706.72,-0.15,1,supraordinate,,0.036,0.014,27,0.2,645.15625,-0.173225393,1,619.375,-0.269567363,0.96875,3.65625,-0.063929518,-0.03125,87.25,0.249890269,0.03125,645.85,-0.31,1,569.4285714,0.292483976,1,528.2413793,-0.017677369,0.965517241,-16.04395604,-0.192819353,0,64.85862069,0.307056141,0.034482759,6,79.51,3.61,9.4,1,0,8601,1720.2,NN,601.52,-0.72,0.97,34,,,,,,0.689419,,,,,,,,,,,,,,,,,
