TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP LDT RT,ELP LDT Z,ELP LDT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,LDT 200ms RT,LDT 200ms Z,LDT 200ms Acc,LDT 1200ms RT,LDT 1200ms Z,LDT 1200ms Acc,LDT 200ms RT Priming,LDT 200ms Z Priming,LDT 200ms Acc Priming,LDT 1200ms RT Priming,LDT 1200ms Z Priming,LDT 1200ms Acc Priming
stripe,SOLID,5,19.57,3,10.1,0,,5674,1418.5,JJ|NN|RB,616.44,-0.54,0.94,unclassifed,,0.028,0.073,17,0,707,0.43564725383195,0.9375,843.838709677419,0.470280851623243,0.967741935483871,-0.96875,-0.0175016318656739,-0.03125,-102.258064516129,-0.110408458257136,-0.0645161290322581
strong,MUSCLE,6,13.61,2.84,9.14,0,,6696,1339.2,NN|VB,597.85,-0.62,1,unclassified,,0.055,0.128,22,0.22,641.5,-0.321208536460251,1,629.5625,-0.357085437967602,1,-64.3064516129032,-0.0401209048305051,0,11.498106060606,0.0961771742248788,0
student,SERIOUS,7,148.35,3.88,10.93,0,,16718,2786.33,JJ|NN,603.18,-0.62,1,fpa,,0.022,0,20,0.11,633.709677419355,-0.275562990674789,1,670.548387096774,-0.0456186550362132,1,45.0715725806451,0.147404542296681,-0.03125,56.3633776091082,-0.05065900023855,0
study,DESK,4,43.9,3.35,9.52,3,2,7316,2438.67,NN,636.52,-0.66,0.97,bpa,,0.062,0.02,18,0.15,566.969696969697,-0.499948614421933,0.96969696969697,604.4375,-0.324850306895575,1,14.4819159335289,0.124522012877632,0.0303030303030303,55.0473484848485,0.0567383581796338,-0.0606060606060606
stupid,CLEVER,6,27.27,3.14,8.94,1,0,12538,2507.6,JJ,604.48,-0.6,0.97,antonym,,0.014,0,9,0.35,644.71875,-0.226523397036555,1,635.205882352941,-0.50507019911391,0.970588235294118,67.1875,0.0168143193685324,-0.03125,108.700367647059,0.282655810800885,0.0294117647058824
style,MODERN,6,18.24,2.97,10.47,0,,10735,2147,JJ|NN,634.39,-0.63,1,fpa,,0.034,0.015,15,0.39,701.483870967742,-0.132645522169884,1,605.121212121212,-0.411202911579552,0.939393939393939,-91.741935483871,-0.242094448501242,0,169.535037878788,0.723464642682914,0.0606060606060606
subject,OBJECT,6,25.76,3.12,10.87,1,0,2975,595,NN,604.12,-0.61,0.97,unclassified,,0.054,0.034,17,0.13,636.090909090909,-0.129805473479222,0.96969696969697,538.71875,-0.640021816707098,1,-17.1554252199414,-0.0714071928364744,-0.0342130987292278,55.4024621212121,0.271047190296438,0
submarine,VESSEL,6,9.35,2.68,8.26,0,,11736,2347.2,NN,741.37,-0.2,0.94,supraordinate,,0.042,0.02,11,0.51,776.8125,0.682856259104262,0.90625,772.0625,0.453511655343912,0.9375,6.217803030303,0.107820061538325,0.09375,112.46875,0.575550362629391,0
subtract,DIFFERENCE,10,79.73,3.61,11.22,0,,20904,2322.67,NN,617.06,-0.53,0.97,unclassified,,0.035,0,25,0.23,679.9375,0.418305499998061,0.9375,827.774193548387,0.388343691944371,0.903225806451613,142.53125,0.546673990024145,0.0625,-50.7741935483871,0.0821659517166772,0.0967741935483871
succeed,ACHIEVE,7,7.33,2.57,9.65,0,,7701,1283.5,VB,702.82,-0.49,0.97,unclassified,,0.038,0.017,17,0.44,612.151515151515,-0.173499196082419,1,695.548387096774,-0.130892396889154,1,41.13880742913,0.22087880724828,0,22.633431085044,0.266888801248898,-0.0303030303030303
success,ACHIEVEMENT,11,3.49,2.25,8.28,0,,17287,1728.7,NN,746.68,-0.21,1,synonym,,0.161,0.02,17,0.58,583.03125,-0.47179466450359,0.96875,657.40625,-0.165798768403672,1,45.625,0.349039421631238,0,35.9808467741935,0.288181387339608,0
suffocate,DROWN,5,10.59,2.73,7.25,5,4,3390,847.5,VB,643.73,-0.57,1,unclassified,,0.02,0.022,14,0.28,766.878787878788,0.636221375699704,0.939393939393939,756.03125,0.490644276799315,0.9375,29.3712121212121,0.211288599628811,-0.0331439393939394,122.302083333333,0.391002134238732,-0.0284090909090909
sugar,MAPLE,5,3.24,2.22,8.31,0,,6746,1686.5,NN,669.22,-0.47,0.94,unclassified,,0.031,0,6,0.28,535.870967741935,-0.307173324432802,0.870967741935484,645.9375,-0.352655668260927,1,158.972782258065,0.370436253743799,0.0977822580645161,-2.09879032258061,0.226726456076258,-0.032258064516129
summary,PLOT,4,11.59,2.77,9.76,7,0,3151,1050.33,NN|VB,623.21,-0.71,1,unclassified,,0.051,0,15,0.17,760.46875,0.481865627112284,0.96875,676.709677419355,0.124335476225166,1,-36.5,-0.168432202502936,0,103.571572580645,0.265002662459637,0
summer,HOTTER,6,4.67,2.38,7.29,5,1,13328,2665.6,JJ,745.9,-0.13,0.91,perceptual property,,0.027,0,15,0.25,708.90625,-0.166734539014596,0.9375,705.8125,0.0938436316046293,1,-78.3125,-0.115139062390209,0.0625,-7.34375,-0.345755041127952,0
sun,FLORIDA,7,18.39,2.97,10.18,0,,8950,1491.67,NN,567.16,-0.78,0.97,perceptual property,,0.152,0.016,16,0.03,668.90625,-0.131669003811642,1,575.774193548387,-0.316499500292311,1,-56.3607954545455,-0.201825975507918,-0.0303030303030303,93.7883064516129,0.0725238333912702,-0.03125
Sunday,PALM,4,13.24,2.83,8.7,5,1,4267,1422.33,NN|VB,617.9,-0.54,0.94,fpa,,0.04,0,8,0.13,585.0625,-0.331524313017388,0.9375,723.4375,-0.206323215756999,0.9375,7.53125,0.178178732694137,0.0625,81.8528225806451,0.0316468609248396,-0.00201612903225812
sunset,DUSK,4,1.2,1.79,6.68,9,5,2053,684.33,NN,622.19,-0.6,0.97,synonym,,0.048,0,9,0.54,697.41935483871,-0.0547488246410505,1,608.969696969697,-0.300372089711583,1,-55.3870967741935,0.0639581288321593,-0.032258064516129,138.69696969697,0.730981509269003,0
superior,EXCELLENT,9,52.71,3.43,11.28,0,,15916,1989.5,JJ|NN,682.64,-0.3,1,unclassified,,0.041,0.034,14,0.4,674.606060606061,-0.0554833932202344,1,618.064516129032,-0.264792277670116,0.935483870967742,-8.05767350928647,0.0161645467895337,-0.032258064516129,19.7419354838709,0.199885375549804,0.0322580645161291
superman,COURAGEOUS,10,3.16,2.21,7.03,0,,13992,1554.67,JJ,798.81,-0.19,0.94,functional property,,0.014,0,10,0.06,683.806451612903,0.320524742038794,0.870967741935484,914.96875,0.718363423154654,0.96875,-6.33770161290317,-0.243728817017993,0.129032258064516,-103.5,-0.182273314210427,0
supper,DINER,5,12.39,2.8,6.94,6,3,17209,4302.25,NN,632.13,-0.49,0.97,unclassified,,0.013,0,12,0.23,710.09375,0.265758480196756,1,707.25,0.0684903317478229,1,-8.71875,0.0633614478252156,-0.125,-25.4166666666666,-0.161976726959911,-0.166666666666667
surgery,SURGEON,7,16.43,2.92,7.89,1,0,8579,1429.83,NN,638.65,-0.47,0.97,functional property,,0.04,0.014,8,0.73,784.40625,0.212633748865412,1,703.911764705882,-0.0460810891798165,1,-2.125,0.228934857147332,-0.03125,-93.1053130929791,-0.276360142338922,-0.032258064516129
swallow,CHEW,4,9.06,2.67,7.96,4,2,3575,1191.67,VB|NN,583.53,-0.52,0.94,script,,0.102,0.067,12,0.75,710.935483870968,0.107229348561314,1,645.0625,-0.118911590050397,0.9375,-7.64516129032256,-0.0214693478783302,-0.032258064516129,-14.71875,0.108775033561195,0.0625
swamp,LAGOON,6,1.59,1.91,6.5,0,,8696,1739.2,NN,701.94,-0.23,0.97,category,,0.053,0,13,0.23,630.354838709677,-0.0809222755541082,0.967741935483871,693.666666666667,-0.0403591122120244,0.96969696969697,76.3014112903226,0.500652225723576,-0.155241935483871,85.0208333333334,0.423264753262396,-0.0321969696969697
swear,CURSE,5,18.22,2.97,8.95,4,1,5511,1377.75,NN|VB,590.06,-0.65,0.97,synonym,,0.135,0.382,16,0.43,657.9375,-0.420699868478218,0.96875,621.354838709677,-0.196023020593388,0.903225806451613,-71.5,0.0669147179023233,-0.0625,99.9264112903226,0.0717085800524107,0.0967741935483871
sweat,RUNNING,7,157.92,3.91,11.89,4,0,15218,2536.33,VB|NN,601.23,-0.71,1,script,,0.052,0,17,0.19,667.96875,-0.0218356544470822,0.9375,683.606060606061,-0.314460976757844,0.96969696969697,-33.96875,-0.247602048514706,0.0625,-40.2189638318671,0.297325308872194,-0.0664711632453568
sweet,GOODNESS,8,32.45,3.22,8.29,0,,10221,1460.14,NN,768.8,-0.22,0.88,unclassified,,0.027,0,15,0.32,594.34375,-0.426656160340003,1,612.5625,-0.361405571615397,0.96875,31.8820564516129,0.0663803137393065,-0.032258064516129,3.86174242424238,0.120951711656853,0.03125
swing,HINGE,5,0.57,1.48,6.86,3,0,13111,3277.75,NN|VB,733.2,-0.23,0.91,unclassified,,0.094,0,6,0.43,596.0625,-0.143520909171807,0.96875,726.151515151515,-0.245056388325459,1,74.4858870967742,-0.0182751990968405,0.03125,-23.7575757575758,0.487869459699538,-0.0303030303030303
sword,DAGGER,6,4.92,2.4,7.52,2,1,8930,1786,NN,651.67,-0.41,0.82,category,,0.147,0.026,10,0.49,602.393939393939,-0.289464289566582,0.939393939393939,680,0.0759548728048515,1,101.909090909091,0.465047400556377,0.0606060606060606,0.258064516129025,0.161581260506408,-0.032258064516129
sympathetic,UNDERSTANDING,13,21.9,3.05,10.59,0,,37226,3102.17,NN|VB|JJ,718.62,-0.23,1,synonym,,0.053,0,21,0.11,851.58064516129,1.07582805146223,0.967741935483871,835.125,0.67594702020188,0.96875,-122.838709677419,-0.351103649092169,0.032258064516129,47.03125,0.195026239833655,-0.0625
sympathy,COMPASSION,10,6.25,2.51,8.27,0,,17501,1944.56,NN,734.94,-0.22,0.97,synonym,,0.073,0,20,0.34,659.25,0.0496083773267438,1,684.727272727273,-0.0685464568030628,0.939393939393939,197.588709677419,0.370148374822903,-0.032258064516129,60.030303030303,0.630555503670593,0.0303030303030303
syrup,SAP,3,3.49,2.25,8.22,21,11,1609,804.5,NN|VB,756.31,-0.24,0.81,unclassified,,0.014,0,5,0.52,646.21875,-0.0783454915850468,0.9375,755.71875,0.253184261535288,0.9375,119.599431818182,0.734790730261687,-0.0587121212121212,2,0.32492152499834,-0.03125
system,PROCESS,7,27.98,3.15,11.5,2,0,11828,1971.33,NN|VB,681.16,-0.47,0.94,unclassified,,0.034,0.021,25,0.2,649.96875,-0.240942410433479,0.96875,709.75,0.0785227747773449,0.96875,-7.19455645161293,0.0355519479553477,-0.0332661290322581,6.18548387096769,0.0142142382730814,-0.0332661290322581
table,SEAT,4,78.78,3.6,9.75,19,3,8027,2675.67,NN|VB,634.33,-0.59,0.97,unclassified,,0.014,0,10,0.13,571.28125,-0.127488539733651,0.90625,609.53125,-0.350911228073609,0.9375,59.6875,-0.0853071312386954,0.03125,81.8558467741935,0.299024275908465,0.030241935483871
tag,FOLLOW,6,123.2,3.8,10.98,3,0,5660,1132,VB,583.94,-0.72,1,unclassified,,0.012,0,11,0.15,627.65625,-0.331408006085105,0.96875,788.466666666667,0.220197316454651,1,61.09375,0.742887767229568,-0.03125,-73.4021505376344,-0.0945560640118437,-0.0645161290322581
tail,CABOOSE,7,0.59,1.49,5.51,0,,7375,1229.17,NN,844.17,0.19,0.69,unclassified,,0.018,0,8,0.15,614.967741935484,-0.184424714782957,0.967741935483871,825.354838709677,0.223509126842847,1,64.7292277614858,0.116071863966259,0.032258064516129,-196.161290322581,-0.4534749399561,0
take,POSSESS,7,5.49,2.45,8.84,1,0,11582,1930.33,VB,742.56,-0.22,1,unclassified,,0.028,0,13,0.18,618.096774193548,-0.309020910901599,1,628.34375,-0.204679113146787,0.9375,-60.0342741935484,-0.01848378307046,-0.0625,102.817540322581,-0.0736546856460907,0.030241935483871
talk,RUMOR,5,10.41,2.73,8.83,2,1,5012,1253,NN|VB,647,-0.46,0.97,unclassifed,,0.049,0,16,0.16,626.34375,-0.418315514753267,1,618.529411764706,-0.332663344690306,0.911764705882353,35.398185483871,0.222165490592856,-0.032258064516129,-31.3419117647059,-0.108119346408588,0.0569852941176471
talking,REFRAIN,7,2.04,2.02,8.1,0,,16291,2715.17,VB|NN,640.6,-0.43,1,unclassified ,,0.02,,14,0.2,632.575757575758,-0.274641210944281,1,618.806451612903,-0.183034985663674,1,74.4554924242424,0.442174049116469,0,-11.1935483870967,-0.0433287420013265,0
tall,BUILDING,8,99.57,3.71,10.79,0,,15406,2200.86,NN|VB,633.97,-0.54,1,bpa,,0.068,0,20,0.28,607.09375,-0.302582214121188,0.9375,623.46875,-0.312812734407578,0.9375,33.6875,0.244603624686783,0,76.7570564516129,0.692037968717028,-0.00201612903225812
tan,PALE,4,8.02,2.61,8.6,21,9,7578,2526,JJ|NN|VB,571.94,-0.69,0.91,antonym,,0.054,0.088,12,0.36,616.741935483871,0.154514498794311,0.935483870967742,740.84375,0.273309293974547,0.96875,9.0322580645161,-0.328258556624722,-0.064516129032258,-67.0625,-0.223060861931637,-0.0625
tantrum,FIT,3,57.59,3.47,10.66,14,2,2977,1488.5,VB|NN|JJ,618.13,-0.57,0.91,synonym,,0.034,0.194,21,0.05,787.5625,1.19026221813693,0.71875,833.787878787879,1.01279699906449,0.727272727272727,119.625,0.130616959551692,0,-50.5691287878788,-0.151060549504664,-0.0397727272727273
tape,TRANSPARENT,11,1.8,1.97,8.63,0,,26405,2640.5,JJ,682.81,-0.32,0.94,fpa,,0.034,0,9,0.09,578.75,-0.263070056928444,1,655.806451612903,-0.180947682188451,0.935483870967742,64.15625,0.0917471646006934,0,50.741935483871,-0.026716258864531,-0.064516129032258
tart,RASPBERRY,9,1.88,1.99,6.51,0,,13640,1705,NN|JJ,713.1,-0.13,0.94,fpa,,0.024,0,15,0.06,858.21875,0.708761030572923,0.78125,764.625,0.119982239188595,0.96875,-55.625,0.295833712628519,0.15625,-5.96875,0.00987822390526726,-0.15625
taste,SAVIOR,6,3.39,2.24,7.43,0,,7148,1429.6,NN,681.53,-0.47,0.91,unclassified,,0.033,0,13,0.01,559.58064516129,-0.374183973365256,1,648.65625,-0.299316801026522,1,34.1290322580645,0.0583261568845119,0,-26.9375,-0.0521372953669634,0
tasty,YUMMY,5,,,,,,,,,,,,synonym,,0.093,0.1,10,0.34,640.96875,-0.444037449259047,1,691.0625,0.0806138797829754,0.9375,13.289314516129,-0.00891110578223298,-0.0645161290322581,-75.3125,-0.317037295872019,0.03125
tax,PROPERTY,8,33.29,3.23,10.41,1,0,13768,1966.86,NN,607.15,-0.59,1,fpa,,0.035,0,12,0.27,613.15625,-0.259109091585716,0.96875,614.1875,-0.430866325656856,0.96875,53.96875,0.158455458461613,0,75.3125,0.33164908492428,0
taxi,BUS,3,74.18,3.58,10.49,8,2,1986,993,NN|VB,566.65,-0.74,0.97,category,,0.039,0,17,0.45,629.09375,-0.117965362421168,0.96875,745.709677419355,0.0178329311455287,0.967741935483871,30.28125,0.0513079136267617,-0.03125,13.8903225806451,0.174993287937323,-0.101075268817204
tea,PITCHER,7,3.24,2.22,7.36,2,1,12665,2110.83,NN,597.94,-0.63,1,instrument,,0.074,0,12,0.12,690.90625,-0.176867646800504,0.9375,606.9375,-0.169153656530371,1,69.34375,0.176641390173382,0.03125,5,-0.208306152401293,-0.09375
teach,PROFESSOR,9,69.57,3.55,9.81,1,1,13854,1731.75,NN,720.55,-0.37,1,functional property,,0.05,0.011,11,0.14,660.53125,-0.131405982595207,0.96875,669.6875,-0.265593397725427,0.9375,-39.3494318181819,-0.0069852620598492,-0.0293560606060606,14.6350806451613,0.0654147316614829,-0.0342741935483871
teacher,SUPERVISOR,10,5.96,2.48,8.57,0,,16369,1818.78,NN,767,-0.2,1,unclassified ,,0.021,0,11,0.06,651.909090909091,-0.195489231643078,1,647.375,-0.268529249368819,0.9375,-26.6187683284458,-0.0283890961021175,0,93.3991935483871,0.217583805480866,-0.00201612903225812
team,CREW,4,47.53,3.38,9.63,5,0,5647,1882.33,NN|VB,591.44,-0.71,0.94,unclassified,,0.033,0,21,0.06,656.40625,-0.296456617779032,1,773.352941176471,0.25405103400071,1,17.5625,0.251910080799497,-0.03125,-167.223908918406,-0.659033777267997,0
tear,FOLD,4,8.63,2.64,8.5,11,9,2217,739,NN|VB,598.31,-0.61,0.97,unclassified ,,0.06,0,19,0.24,644.333333333333,-0.208214972607669,0.96969696969697,662.129032258065,-0.110457035747949,0.967741935483871,120.989247311828,0.237749128812954,-0.0342130987292278,-47.3411534701858,-0.172330586513664,0.00195503421309873
tears,GRIEF,5,10.82,2.74,8.27,1,1,5322,1330.5,NN,611.15,-0.5,1,script,,0.024,0,13,0.61,612,-0.287569210220487,1,645.375,-0.170317352738029,1,15.21875,0.0482544584220932,0,34.6572580645161,0.136047656862278,-0.032258064516129
teeth,VAMPIRE,7,17.53,2.95,9.5,0,,8472,1412,NN,623.58,-0.53,0.94,perceptual property,,0.095,0,11,0.26,603.53125,-0.388638676938159,0.9375,743.21875,-0.202595258336298,0.96875,52.5625,-0.04024988541606,0.03125,-134.9375,-0.0777161647754829,0.03125
telephone,CORD,4,7.02,2.56,8.44,11,8,5855,1951.67,NN,642.76,-0.47,0.94,bpa,,0.18,0.014,13,0.14,575.454545454546,-0.412583064530256,0.96969696969697,628.09375,-0.279884932877775,0.9375,82.1079545454545,0.421818495156615,-0.000946969696969724,36.7547348484849,0.0924024825649979,0.0625
television,SET,3,231.47,4.07,12.57,18,2,3385,1692.5,VB|NN|JJ,582.82,-0.78,0.97,bpa,,0.107,0.064,23,0.27,671.193548387097,-0.0412632453717764,0.935483870967742,765.161290322581,0.21472488702461,1,39.4838709677418,0.00424955901821106,0.0645161290322581,-131.755040322581,-0.284814874924892,0
tell,COMMAND,7,43.63,3.35,11.35,1,0,10997,1832.83,NN|VB,590.38,-0.7,1,unclassified ,,0.055,0,19,0.12,645.58064516129,-0.312332218526816,0.935483870967742,613.875,-0.344668862607802,1,-11.2681451612904,0.0453087431385958,0.0332661290322581,79.9779411764706,0.332164695262615,-0.0294117647058824
temperature,GAUGE,5,2.2,2.05,8.5,2,0,2610,652.5,NN|VB,634.53,-0.56,0.94,bpa,,0.024,0,12,0.21,748.6875,0.337178718389169,1,847.78125,0.309161184557089,0.9375,-79.1875,-0.0729985339876473,0,-2.36189516129036,-0.0425714702679805,0.0625
temple,SYNAGOGUE,9,0.96,1.7,6.79,0,,4180,522.5,NN,784.07,0.03,0.82,synonym,,0.158,0.015,5,0.37,669.875,-0.0290372871455316,0.9375,614.161290322581,-0.284559024249844,1,87.625,0.221061825329151,0.03125,115.603415559772,0.355659696621244,0
ten,TOES,4,12.51,2.81,8.42,10,5,6001,2000.33,NN|VB,566.76,-0.71,1,unclassified,bpa,0.022,0,11,0.27,641.78125,-0.325483191774701,0.96875,643.03125,-0.189480164988771,0.96875,-46.1145833333334,-0.00321740044051277,0.000946969696969724,-74.5,-0.18146343953008,-0.0625
tennis,PLAYER,6,37.76,3.28,10.97,3,1,9563,1912.6,NN,535.47,-0.85,1,bpa,,0.036,0.014,20,0.73,573.78125,-0.423035164175467,0.96875,677.1875,-0.389153539130205,1,29.21875,0.249916739186184,0.03125,-30.84375,0.23523967193564,-0.03125
tense,RELAX,5,96.78,3.69,8.68,1,1,8389,2097.25,VB|NN,617.03,-0.67,0.97,antonym,,0.115,0.074,20,0.2,697.59375,0.0313602477150748,0.9375,798.9375,-0.0656106587421295,0.9375,-30.3125,0.299021914411923,-0.0625,34.6108870967742,0.127738187878936,-0.00201612903225812
tent,REVIVAL,7,1.18,1.79,7.57,0,,10193,1698.83,NN,683.22,-0.34,1,unclassified,,0.038,0,21,0.04,706.53125,-0.00953940167707917,1,622.516129032258,-0.144734675521486,0.935483870967742,-93.6524621212121,-0.231646755354934,0,22.9032258064516,-0.048143065715446,0.0322580645161291
terrible,WORST,5,56.35,3.46,10.08,1,1,8126,2031.5,JJ|RB|NN|VB,701.67,-0.41,0.97,unclassified,,0.05,0,10,0.62,576,-0.313491282265019,0.96875,725.121212121212,-0.133000306203017,1,76.78125,0.141774076767392,0.03125,-28.0274621212121,0.20240807274543,0
test,QUESTION,8,198.35,4.01,12.12,0,,20890,2984.29,NN|VB,597.44,-0.57,1,bpa,,0.014,0.031,6,0.16,667.548387096774,-0.0786511009429478,0.967741935483871,663.65625,-0.259896411019245,1,-73.8608870967742,0.00569172279677756,0.001008064516129,-6.20463709677415,-0.103011869582196,-0.161290322580645
thanks,COMPLIMENT,10,10.25,2.72,7.69,1,1,17554,1950.44,NN,653.12,-0.34,0.97,unclassified,,0.193,0,14,0.27,631.78125,-0.177238561042169,1,592.4375,-0.407698248362267,0.96875,27.15625,-0.0221009364907414,0,57.125,0.357869977969873,0
thaw,FREEZE,6,32.16,3.22,8.64,2,0,6334,1266.8,NN|VB,612.74,-0.65,1,antonym,,0.056,0.276,15,0.47,773.71875,0.781209459558085,0.625,698.258064516129,0.594583034927134,0.741935483870968,-31.3639112903226,-0.388311394882908,0.0524193548387096,44.866935483871,0.162463368933339,-0.116935483870968
then,TILL,4,166.73,3.93,9.76,15,6,7826,2608.67,minor|VB|NN,656.36,-0.46,0.88,fpa,,0.034,,23,0.55,623.606060606061,-0.124556642938262,0.96969696969697,677.612903225806,0.0699987769496813,0.870967741935484,53.8939393939394,-0.0506912822242928,0.0303030303030303,-3.61290322580646,-0.162032338627774,0.0977822580645161
theory,PROVE,5,70.39,3.56,10.36,6,0,5929,1482.25,VB|NN,693,-0.46,0.91,unclassifed,,0.041,0.028,24,0.3,634.15625,-0.133234779768493,0.96875,766.9375,0.251965412488375,0.90625,42.03125,0.162167187389779,0.03125,-58.1633064516129,-0.386501840331161,0.09375
there,PRESENCE,8,20.86,3.03,10.08,1,0,19252,2750.29,NN,674.78,-0.32,0.97,unclassified,,0.062,0,14,0.39,608.84375,-0.373104235183621,1,642.69696969697,-0.339935832347171,0.939393939393939,55.6723790322581,0.129929982394435,-0.032258064516129,6.69696969696963,0.119139736605976,0.0606060606060606
thief,ROB,3,23.29,3.08,10,15,3,2502,1251,VB|NN,728.79,-0.35,1,functional property,,0.074,0,9,0.33,624.28125,-0.0822221654142963,1,684.387096774194,0.102665248682589,0.967741935483871,1.9375,0.0461809178760093,-0.0625,176.206653225806,0.0312349027807341,0.032258064516129
thin,FRAIL,5,1.59,1.91,6.06,3,2,5839,1459.75,JJ,666.84,-0.45,0.94,associated property,,0.049,0,15,0.27,669.787878787879,-0.0886590205224839,0.96969696969697,728.375,-0.0136377889654922,1,74.7433712121212,0.301327200897082,-0.000946969696969724,-64.59375,-0.0627883213455855,-0.0625
thing,SOME,4,1727.24,4.94,13.86,9,0,3740,1246.67,minor|NN,635.24,-0.65,1,fpa,,0.043,0,16,0.47,628.333333333333,-0.340497221556154,0.96969696969697,679.78125,0.008437031946787,0.96875,-9.98958333333337,0.100454520692074,0.0303030303030303,-79.875,-0.451815574634618,0
think,REMEMBER,8,542.47,4.44,11.87,0,,15755,2250.71,VB,652.72,-0.35,1,unclassified,,0.087,0,8,0.55,666.129032258065,-0.176753517504698,0.967741935483871,591.3125,-0.546463338330858,1,-89.6915322580645,-0.206741126236431,0.032258064516129,39.25,0.341180831948991,-0.0625
thirst,JUICE,5,26.88,3.14,8.94,1,0,4540,1135,NN,580.67,-0.77,1,unclassified,,0.014,0,10,0.12,806.161290322581,0.287086644570698,0.967741935483871,659.090909090909,-0.109336288996062,0.96969696969697,-151.255040322581,-0.366276527540895,-0.061491935483871,111.181818181818,0.297358307962523,0.0303030303030303
thirsty,OASIS,5,1.92,2,8.31,2,1,6329,1582.25,NN,686.88,-0.44,1,unclassified,,0.014,0,11,0.25,702.15625,0.135066564839162,1,770.875,0.283994551193335,0.96875,-25.0653409090909,-0.109422602851692,0,-137.391129032258,-0.39353730123826,0.03125
thought,ABSTRACT,8,2.18,2.05,9.06,0,,12196,1742.29,JJ|NN|VB,667.91,-0.4,0.97,fpa,,0.021,0,18,0.19,594.939393939394,-0.346072799431247,1,716.645161290323,-0.0657883469088718,1,12.654356060606,0.207668656501335,-0.03125,58.6275659824047,0.0695643100317023,-0.0303030303030303
thousand,SEVERAL,7,38.78,3.3,12.05,0,,16748,2791.33,JJ|RB,620.12,-0.5,1,category,fpa,0.013,,12,0.37,603.71875,-0.246593063444626,1,734.125,0.0412720318336178,1,57.28125,0.254671432153173,0,-93.59375,-0.286580863092099,-0.03125
thread,SEAM,4,0.65,1.53,6.99,13,9,4791,1597,NN|VB,695.77,-0.39,0.91,unclassified,,0.036,0,13,0.08,684.15625,0.0942612057684535,0.96875,787.65625,0.453339642278898,1,-18.46875,0.0738972575734251,0,-78.5594758064516,-0.311003272204069,-0.129032258064516
three,THIRD,5,74.53,3.58,10.97,0,,3846,961.5,JJ|NN|RB,619.94,-0.58,0.97,unclassified,,0.093,0,16,0.58,622.848484848485,-0.263714921118355,0.96969696969697,664.28125,-0.0910519407481064,1,-21.969696969697,-0.0907465036275292,0.0303030303030303,-31.1199596774194,-0.137937638097158,0
throw,DART,4,1.92,2,7.41,11,6,4502,1500.67,NN|VB,652.7,-0.54,0.97,functional property,,0.081,0,13,0.15,581.645161290323,-0.247168173249846,0.967741935483871,700.75,-0.0475008146048096,1,51.2258064516129,0.0901008869028345,0,-57.8790322580645,-0.0970099111769832,-0.032258064516129
thumb,THIMBLE,7,0.27,1.18,4.74,0,,8321,1386.83,NN,715.54,-0.23,0.9,instrument,,0.109,0,9,0.17,605.451612903226,-0.126868924110162,1,729.4375,0.048826027089356,0.9375,44.5796370967742,0.180285001682714,-0.0625,2.33669354838707,0.399772527519767,0.0625
thunder,RAIN,4,48.9,3.4,9.79,11,3,10924,3641.33,NN|VB,551.84,-0.84,1,category,,0.045,0.055,18,0.55,721.84375,0.262431171150546,0.96875,693,-0.105101665167461,1,23.21875,0.388782192972832,0,-11.96875,0.207491060468919,-0.03125
thursday,WED,3,2.45,2.1,9.62,9,6,4969,2484.5,VB|JJ,613.28,-0.57,0.97,category,,0.034,,11,0.06,693.375,0.250271046700022,1,674.40625,-0.10968573681459,1,4.3125,0.0478729097685611,0,24.0453629032259,0.306759657844933,0
ticket,COP,3,86.14,3.64,9.32,17,6,3224,1612,NN,585.3,-0.7,1,script,,0.02,0.02,16,0.22,635.272727272727,-0.0580578876248806,0.96969696969697,631.58064516129,-0.190635577402481,0.967741935483871,9.79178885630506,0.076015897064645,0.0303030303030303,61.5102639296188,0.15075132115849,-0.0283479960899315
tie,STRING,6,12.67,2.81,10.41,3,1,18941,3788.2,NN|VB,619.65,-0.56,1,functional property,,0.039,0,17,0.43,626,0.00737743625312103,0.96875,696.774193548387,0.0890788339407451,0.903225806451613,72.5,0.358031647859407,-0.03125,47.3225806451613,-0.013311507735205,0.032258064516129
tiger,LEOPARD,7,5.41,2.44,6.55,2,1,9100,1516.67,NN,741.25,-0.26,0.97,category,,0.15,0,11,0.5,592.166666666667,-0.117592770074206,0.966666666666667,621.625,-0.42011469920447,0.96875,123.864583333333,0.267548502332443,0.0333333333333333,39.875,0.21706949949406,-0.0354166666666667
tight,SECURITY,8,94.31,3.68,11.04,0,,11097,1585.29,NN,677.03,-0.42,1,bpa,,0.021,0,13,0.08,586.909090909091,-0.382419232237054,1,611.1875,-0.164291837894933,1,29.4134897360705,0.155042717682457,0,125.425403225806,0.116011510153863,0
tighten,CLENCH,6,0.39,1.32,5.59,1,1,10726,2145.2,VB,694.68,-0.27,0.82,unclassified,,0.027,,12,0.19,746.78125,0.172242426863695,0.96875,747.529411764706,0.309027466117812,1,-16.90625,0.0658689221410483,-0.09375,-18.335863377609,-0.0100894146707329,-0.0967741935483871
